num_of_agents,num_of_items,agent_capacity,supply_ratio,num_of_popular_items,mean_num_of_favorite_items,favorite_item_value_bounds,nonfavorite_item_value_bounds,algorithm,random_seed,solver,utilitarian_value,egalitarian_value,max_envy,mean_envy,max_deficit,mean_deficit,num_with_top_1,num_with_top_2,num_with_top_3,runtime
300,25,5,1.25,6,3.85,"(50, 100)","(0, 50)",OC_function,1,CBC,84.25373723,64.91935484,11.41552511,2.171546388,0,0.0,300,300,300,17.5073777
300,25,5,1.25,6,3.85,"(50, 100)","(0, 50)",OC_function,1,MOSEK,84.25601164,64.91935484,11.41552511,2.198415234,0,0.0,300,300,300,16.9214868
300,25,5,1.25,6,3.85,"(50, 100)","(0, 50)",OC_function,1,SCIP,84.25373723,64.91935484,11.41552511,2.171546388,0,0.0,300,300,300,18.9146006
300,25,5,1.25,6,3.85,"(50, 100)","(0, 50)",OC_function,2,CBC,84.09521921,66.36971047,11.80400891,2.168355356,0,0.0,300,300,300,17.268404
300,25,5,1.25,6,3.85,"(50, 100)","(0, 50)",OC_function,2,MOSEK,84.09521921,66.36971047,11.80400891,2.168355356,0,0.0,300,300,300,17.6634052
300,25,5,1.25,6,3.85,"(50, 100)","(0, 50)",OC_function,2,SCIP,84.09521921,66.36971047,11.80400891,2.168355356,0,0.0,300,300,300,18.8671949
300,25,5,1.25,6,3.85,"(50, 100)","(0, 50)",OC_function,3,CBC,84.27658038,66.66666667,13.03418803,2.491494698,0,0.0,300,300,300,18.1761871
300,25,5,1.25,6,3.85,"(50, 100)","(0, 50)",OC_function,3,MOSEK,84.27134755,66.66666667,13.03418803,2.502053111,0,0.0,300,300,300,17.218649
300,25,5,1.25,6,3.85,"(50, 100)","(0, 50)",OC_function,3,SCIP,84.27416754,66.66666667,13.03418803,2.503550258,0,0.0,300,300,300,29.8563082
300,25,5,1.25,6,3.85,"(50, 100)","(0, 50)",OC_function,4,CBC,84.52286376,66.59528908,14.9882904,1.951070137,0,0.0,300,300,300,18.1167248
300,25,5,1.25,6,3.85,"(50, 100)","(0, 50)",OC_function,4,MOSEK,84.5218721,66.59528908,14.9882904,1.97215144,0,0.0,300,300,300,17.1613557
300,25,5,1.25,6,3.85,"(50, 100)","(0, 50)",OC_function,4,SCIP,84.52286376,66.59528908,14.9882904,1.951070137,0,0.0,300,300,300,18.8826835
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,CBC,96.48093757,84.61538462,7.398568019,0.196160814,0,0.0,300,300,300,70.7532814
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,MOSEK,96.47861156,84.61538462,7.398568019,0.203089221,0,0.0,300,300,300,69.1905399
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,SCIP,96.48093757,84.61538462,7.398568019,0.196160814,0,0.0,300,300,300,82.8305484
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,CBC,96.96434309,85.35564854,6.146572104,0.103038544,0,0.0,300,300,300,69.7555741
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,MOSEK,96.96496616,85.35564854,6.146572104,0.103038544,0,0.0,300,300,300,67.6766219
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,SCIP,96.97100549,85.35564854,6.146572104,0.104596176,0,0.0,300,300,300,81.2962146
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,CBC,96.8089003,87.07482993,8.114558473,0.128260188,0,0.0,300,300,300,71.8829566
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,MOSEK,96.8089003,87.07482993,8.114558473,0.128260188,0,0.0,300,300,300,71.0271366
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,SCIP,96.8089003,87.07482993,8.114558473,0.128260188,0,0.0,300,300,300,79.2339274
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,CBC,96.82112093,82.27848101,5.527638191,0.175079463,0,0.0,300,300,300,68.3872535
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,MOSEK,96.82112093,82.27848101,5.527638191,0.175079463,0,0.0,300,300,300,70.0430997
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,SCIP,96.83208065,82.27848101,5.527638191,0.175079463,0,0.0,300,300,300,76.7650951
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,CBC,96.62107783,82.4742268,5.540897098,0.168139543,0,0.0,300,300,300,72.5614565
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,MOSEK,96.61769303,82.4742268,5.540897098,0.168139543,0,0.0,300,300,300,69.2009183
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,SCIP,96.62067706,82.4742268,5.540897098,0.168139543,0,0.0,300,300,300,78.77698
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,0,CBC,96.48093757,84.61538462,7.398568019,0.196160814,0,0.0,300,300,300,127.121622
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,0,MOSEK,96.47861156,84.61538462,7.398568019,0.203089221,0,0.0,300,300,300,106.8741384
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,0,SCIP,96.48093757,84.61538462,7.398568019,0.196160814,0,0.0,300,300,300,118.6359149
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,1,CBC,96.96434309,85.35564854,6.146572104,0.103038544,0,0.0,300,300,300,118.5013953
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,1,MOSEK,96.96496616,85.35564854,6.146572104,0.103038544,0,0.0,300,300,300,110.7406333
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,1,SCIP,96.97100549,85.35564854,6.146572104,0.104596176,0,0.0,300,300,300,126.5582455
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,2,CBC,96.8089003,87.07482993,8.114558473,0.128260188,0,0.0,300,300,300,114.8317
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,2,MOSEK,96.8089003,87.07482993,8.114558473,0.128260188,0,0.0,300,300,300,112.398624
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,2,SCIP,96.8089003,87.07482993,8.114558473,0.128260188,0,0.0,300,300,300,123.7715463
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,3,CBC,96.82112093,82.27848101,5.527638191,0.175079463,0,0.0,300,300,300,111.1902623
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,3,MOSEK,96.82112093,82.27848101,5.527638191,0.175079463,0,0.0,300,300,300,113.0425466
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,3,SCIP,96.83208065,82.27848101,5.527638191,0.175079463,0,0.0,300,300,300,116.4238573
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,4,CBC,96.62107783,82.4742268,5.540897098,0.168139543,0,0.0,300,300,300,105.8622964
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,4,MOSEK,96.61769303,82.4742268,5.540897098,0.168139543,0,0.0,300,300,300,107.4655149
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",SP_O_function,4,SCIP,96.62067706,82.4742268,5.540897098,0.168139543,0,0.0,300,300,300,118.6547454
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,0,CBC,96.36871856,83.33333333,8.928571429,0.399642797,0,0.0,300,300,300,17.5736228
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,0,MOSEK,96.36871856,83.33333333,8.928571429,0.399642797,0,0.0,300,300,300,23.428211
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,0,SCIP,96.36871856,83.33333333,8.928571429,0.399642797,0,0.0,300,300,300,18.3342527
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,1,CBC,96.81329882,86.4516129,8.0,0.254514596,0,0.0,300,300,300,14.1583581
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,1,MOSEK,96.81202907,86.4516129,8.0,0.254514596,0,0.0,300,300,300,14.4837085
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,1,SCIP,96.81636311,86.4516129,8.0,0.254514596,0,0.0,300,300,300,17.0988373
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,2,CBC,96.78994431,87.1031746,7.774798928,0.237898013,0,0.0,300,300,300,42.6789364
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,2,MOSEK,96.79198403,87.1031746,7.774798928,0.237898013,0,0.0,300,300,300,43.4026517
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,2,SCIP,96.78994431,87.1031746,7.774798928,0.237898013,0,0.0,300,300,300,46.8041003
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,3,CBC,96.88470796,86.08137045,8.635097493,0.257101744,0,0.0,300,300,300,43.1193494
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,3,MOSEK,96.88470796,86.08137045,8.635097493,0.257101744,0,0.0,300,300,300,42.6175544
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,3,SCIP,96.88470796,86.08137045,8.635097493,0.257101744,0,0.0,300,300,300,46.1887339
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,4,CBC,96.68725318,84.42822384,11.43552311,0.332904005,0,0.0,300,300,300,43.6142156
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,4,MOSEK,96.68725318,84.42822384,11.43552311,0.332904005,0,0.0,300,300,300,42.2162328
300,25,5,1.25,9,2.6,"(50, 100)","(0, 50)",OC_function,4,SCIP,96.68725318,84.42822384,11.43552311,0.332904005,0,0.0,300,300,300,47.4081035
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,0,CBC,90.06570193,76.51663405,12.22222222,0.710948964,0,0.0,300,300,300,168.0615871
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,0,MOSEK,90.06162687,76.51663405,12.22222222,0.748889931,0,0.0,300,300,300,152.9747338
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,0,SCIP,90.0634603,76.51663405,12.22222222,0.743035951,0,0.0,300,300,300,161.7459473
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,1,CBC,90.59313638,79.63386728,8.971553611,0.716845318,0,0.0,300,300,300,175.3760857
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,1,MOSEK,90.59313638,79.63386728,8.971553611,0.716845318,0,0.0,300,300,300,169.7840668
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,1,SCIP,90.59313638,79.63386728,8.971553611,0.716845318,0,0.0,300,300,300,212.6827136
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,2,CBC,90.48552279,77.96610169,9.178743961,0.670971824,0,0.0,300,300,300,188.5541226
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,2,MOSEK,90.48066455,77.96610169,9.178743961,0.666651243,0,0.0,300,300,300,158.5489176
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,2,SCIP,90.48066455,77.96610169,9.178743961,0.666651243,0,0.0,300,300,300,190.2173504
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,3,CBC,90.46008616,78.48410758,10.69767442,0.66900717,0,0.0,300,300,300,151.997627
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,3,MOSEK,90.4782519,78.48410758,10.69767442,0.656573713,0,0.0,300,300,300,167.1408678
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,3,SCIP,90.46075231,78.48410758,10.69767442,0.624498528,0,0.0,300,300,300,189.0967562
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,4,CBC,90.94258137,76.28865979,9.701492537,0.703292972,0,0.0,300,300,300,171.0229396
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,4,MOSEK,90.94258137,76.28865979,9.701492537,0.703292972,0,0.0,300,300,300,168.4137581
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",TTC_O_function,4,SCIP,90.94258137,76.28865979,9.701492537,0.703292972,0,0.0,300,300,300,206.6935824
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,0,CBC,90.06570193,76.51663405,12.22222222,0.710948964,0,0.0,300,300,300,253.3558725
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,0,MOSEK,90.06162687,76.51663405,12.22222222,0.748889931,0,0.0,300,300,300,246.1091028
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,0,SCIP,90.0634603,76.51663405,12.22222222,0.743035951,0,0.0,300,300,300,146.0951628
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,1,CBC,90.59313638,79.63386728,8.971553611,0.716845318,0,0.0,300,300,300,264.1656804
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,1,MOSEK,90.59313638,79.63386728,8.971553611,0.716845318,0,0.0,300,300,300,255.5669927
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,1,SCIP,90.59313638,79.63386728,8.971553611,0.716845318,0,0.0,300,300,300,298.9969621
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,2,CBC,90.48552279,77.96610169,9.178743961,0.670971824,0,0.0,300,300,300,256.6123927
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,2,MOSEK,90.48066455,77.96610169,9.178743961,0.666651243,0,0.0,300,300,300,251.1391619
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,2,SCIP,90.48066455,77.96610169,9.178743961,0.666651243,0,0.0,300,300,300,279.172009
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,3,CBC,90.46008616,78.48410758,10.69767442,0.66900717,0,0.0,300,300,300,256.7609555
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,3,MOSEK,90.4782519,78.48410758,10.69767442,0.656573713,0,0.0,300,300,300,245.2088403
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,3,SCIP,90.46075231,78.48410758,10.69767442,0.624498528,0,0.0,300,300,300,276.4499147
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,4,CBC,90.94258137,76.28865979,9.701492537,0.703292972,0,0.0,300,300,300,260.4718198
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,4,MOSEK,90.94258137,76.28865979,9.701492537,0.703292972,0,0.0,300,300,300,112.0095725
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",SP_O_function,4,SCIP,90.94258137,76.28865979,9.701492537,0.703292972,0,0.0,300,300,300,119.8540683
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,0,CBC,89.94688167,76.48221344,13.16455696,1.026232102,0,0.0,300,300,300,18.7347722
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,0,MOSEK,89.94688167,76.48221344,13.16455696,1.026232102,0,0.0,300,300,300,17.8099061
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,0,SCIP,89.94688167,76.48221344,13.16455696,1.026232102,0,0.0,300,300,300,19.5057992
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,1,CBC,90.48775815,76.56903766,15.22727273,1.217403092,0,0.0,300,300,300,17.5854191
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,1,MOSEK,90.48775815,76.56903766,15.22727273,1.217403092,0,0.0,300,300,300,16.3696926
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,1,SCIP,90.48775815,76.56903766,15.22727273,1.217403092,0,0.0,300,300,300,26.7986937
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,2,CBC,90.27710038,75.58441558,13.50649351,1.119579058,0,0.0,300,300,300,24.2191583
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,2,MOSEK,90.28193034,76.5060241,12.55813953,1.073351352,0,0.0,300,300,300,22.3228997
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,2,SCIP,90.28193034,76.5060241,12.55813953,1.073351352,0,0.0,300,300,300,19.0976715
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,3,CBC,90.51239972,78.53982301,9.047619048,0.900299901,0,0.0,299,300,300,17.3721275
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,3,MOSEK,90.5139714,78.53982301,9.047619048,0.878967736,0,0.0,299,300,300,17.2389927
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,3,SCIP,90.51451877,78.53982301,9.047619048,0.87476635,0,0.0,299,300,300,18.491307
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,4,CBC,90.8648656,76.75350701,10.52631579,0.863058958,0,0.0,300,300,300,17.4746197
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,4,MOSEK,90.8648656,76.75350701,10.52631579,0.863058958,0,0.0,300,300,300,17.5579963
300,25,5,1.25,9,3.85,"(50, 100)","(0, 50)",OC_function,4,SCIP,90.8648656,76.75350701,10.52631579,0.863058958,0,0.0,300,300,300,19.1254644
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,CBC,94.64063272,81.11888112,8.872901679,0.377030191,0,0.0,300,300,300,80.6614454
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,MOSEK,94.6400482,81.11888112,8.872901679,0.377030191,0,0.0,300,300,300,80.943357
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,0,SCIP,94.64063272,81.11888112,8.872901679,0.377030191,0,0.0,300,300,300,88.2946498
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,CBC,94.56768312,84.3100189,9.32642487,0.362489489,0,0.0,300,300,300,74.5245342
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,MOSEK,94.56768312,84.3100189,9.32642487,0.362489489,0,0.0,300,300,300,75.3988237
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,1,SCIP,94.56768312,84.3100189,9.32642487,0.362489489,0,0.0,300,300,300,92.2815624
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,CBC,94.7421709,78.07183365,11.35371179,0.221210606,0,0.0,300,300,300,76.8985247
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,MOSEK,94.7421709,78.07183365,11.35371179,0.221210606,0,0.0,300,300,300,88.1590245
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,2,SCIP,94.7421709,78.07183365,11.35371179,0.221210606,0,0.0,300,300,300,89.11803
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,CBC,94.36822002,80.99173554,13.63636364,0.3557809,0,0.0,300,300,300,76.838716
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,MOSEK,94.36822002,80.99173554,13.63636364,0.3557809,0,0.0,300,300,300,74.8811801
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,3,SCIP,94.37324135,80.99173554,13.63636364,0.355974903,0,0.0,300,300,300,98.0392618
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,CBC,94.41451385,81.22362869,13.31877729,0.383917143,0,0.0,300,300,300,76.403063
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,MOSEK,94.41740878,81.22362869,13.31877729,0.381267191,0,0.0,300,300,300,80.0970539
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",TTC_O_function,4,SCIP,94.41740878,81.22362869,13.31877729,0.381267191,0,0.0,300,300,300,84.4467013
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,0,CBC,94.64063272,81.11888112,8.872901679,0.377030191,0,0.0,300,300,300,115.688562
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,0,MOSEK,94.6400482,81.11888112,8.872901679,0.377030191,0,0.0,300,300,300,108.6043256
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,0,SCIP,94.64063272,81.11888112,8.872901679,0.377030191,0,0.0,300,300,300,125.962692
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,1,CBC,94.56768312,84.3100189,9.32642487,0.362489489,0,0.0,300,300,300,109.7708505
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,1,MOSEK,94.56768312,84.3100189,9.32642487,0.362489489,0,0.0,300,300,300,112.8225594
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,1,SCIP,94.56768312,84.3100189,9.32642487,0.362489489,0,0.0,300,300,300,127.7350772
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,2,CBC,94.7421709,78.07183365,11.35371179,0.221210606,0,0.0,300,300,300,115.1875596
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,2,MOSEK,94.7421709,78.07183365,11.35371179,0.221210606,0,0.0,300,300,300,113.4045393
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,2,SCIP,94.7421709,78.07183365,11.35371179,0.221210606,0,0.0,300,300,300,124.6068368
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,3,CBC,94.36822002,80.99173554,13.63636364,0.3557809,0,0.0,300,300,300,115.6232855
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,3,MOSEK,94.36822002,80.99173554,13.63636364,0.3557809,0,0.0,300,300,300,112.4221072
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,3,SCIP,94.37324135,80.99173554,13.63636364,0.355974903,0,0.0,300,300,300,128.7158508
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,4,CBC,94.41451385,81.22362869,13.31877729,0.383917143,0,0.0,300,300,300,112.1823896
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,4,MOSEK,94.41740878,81.22362869,13.31877729,0.381267191,0,0.0,300,300,300,111.0778788
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",SP_O_function,4,SCIP,94.41740878,81.22362869,13.31877729,0.381267191,0,0.0,300,300,300,124.4146795
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,0,CBC,94.32059714,80.0,18.35051546,0.92164328,0,0.0,300,300,300,17.8434422
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,0,MOSEK,94.32057091,80.0,18.35051546,0.920899232,0,0.0,300,300,300,18.2655357
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,0,SCIP,94.32059714,80.0,18.35051546,0.92164328,0,0.0,300,300,300,29.2732451
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,1,CBC,94.47304653,82.74336283,11.27098321,0.619534816,0,0.0,300,300,300,17.993626
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,1,MOSEK,94.47444081,82.74336283,11.27098321,0.625991636,0,0.0,300,300,300,18.7724762
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,1,SCIP,94.47304653,82.74336283,11.27098321,0.619534816,0,0.0,300,300,300,32.8625212
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,2,CBC,94.56052216,84.15417559,9.974424552,0.594667639,0,0.0,300,300,300,19.1249316
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,2,MOSEK,94.56052216,84.15417559,9.974424552,0.594667639,0,0.0,300,300,300,19.1359883
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,2,SCIP,94.56052216,84.15417559,9.974424552,0.594667639,0,0.0,300,300,300,20.627368
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,3,CBC,94.37790517,80.99173554,13.63636364,0.769090893,0,0.0,300,300,300,17.9059305
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,3,MOSEK,94.38095843,80.99173554,13.63636364,0.760830128,0,0.0,300,300,300,18.0532452
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,3,SCIP,94.38095843,80.99173554,13.63636364,0.760830128,0,0.0,300,300,300,20.3289864
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,4,CBC,94.39651313,80.05464481,16.42156863,0.842969352,0,0.0,300,300,300,18.1062784
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,4,MOSEK,94.39651313,80.05464481,16.42156863,0.842969352,0,0.0,300,300,300,17.6590455
300,25,5,1.5,6,2.6,"(50, 100)","(0, 50)",OC_function,4,SCIP,94.39651313,80.05464481,16.42156863,0.842969352,0,0.0,300,300,300,18.6460296
300,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,0,CBC,87.28229302,71.48514851,14.35768262,0.952665225,0,0.0,300,300,300,74.3243278
300,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,0,MOSEK,87.27999223,71.48514851,14.35768262,0.962314348,0,0.0,300,300,300,75.1561098
300,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,0,SCIP,87.28229302,71.48514851,14.35768262,0.952665225,0,0.0,300,300,300,84.0101933
300,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,1,CBC,87.50270614,73.1441048,10.16166282,0.711427316,0,0.0,300,300,300,72.934888
300,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,1,MOSEK,87.50270614,73.1441048,10.16166282,0.711427316,0,0.0,300,300,300,71.5693164
300,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,1,SCIP,87.50270614,73.1441048,10.16166282,0.711427316,0,0.0,300,300,300,81.6307984
300,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,2,CBC,87.18821153,72.13114754,13.31967213,0.807176555,0,0.0,300,300,300,75.885091
300,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,2,MOSEK,87.18821153,72.13114754,13.31967213,0.807176555,0,0.0,300,300,300,72.863601
300,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,2,SCIP,87.18821153,72.13114754,13.31967213,0.807176555,0,0.0,300,300,300,81.5241351
300,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,3,CBC,87.43682156,75.14792899,12.81070746,0.873613012,0,0.0,300,300,300,77.3337989
300,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,3,MOSEK,87.43682156,75.14792899,12.81070746,0.873613012,0,0.0,300,300,300,76.7796202
300,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,3,SCIP,87.43640068,75.14792899,12.81070746,0.874559982,0,0.0,300,300,300,86.9869145
300,25,5,1.5,6,3.85,"(50, 100)","(0, 50)",TTC_O_function,4,CBC,87.52692743,74.78070175,14.9882904,0.817087365,0,0.0,300,300,300,77.3875451
