num_of_agents,num_of_items,value_noise_ratio,delta,epsilon,t,algorithm,random_seed,utilitarian_value,egalitarian_value,max_envy,mean_envy,max_deficit,mean_deficit,num_with_top_1,num_with_top_2,num_with_top_3,runtime
10,8,0.8,0.9,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.024688800098374486
10,8,0.8,0.9,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011544300010427833
10,8,0.8,0.9,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.02235770015977323
10,8,0.8,0.9,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.009832600131630898
10,8,0.8,0.9,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0857736999168992
10,8,0.8,0.9,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.02022549998946488
10,8,0.8,0.9,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011418799869716167
10,8,0.8,0.9,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013370000058785081
10,8,0.8,0.9,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017091100104153156
10,8,0.8,0.9,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014595599845051765
10,8,0.8,0.9,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.015458900015801191
10,8,0.8,0.9,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0257383999414742
10,8,0.8,0.9,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012745100073516369
10,8,0.8,0.9,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012723700143396854
10,8,0.8,0.9,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.028282999992370605
10,8,0.8,0.9,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.018233700189739466
10,8,0.8,0.9,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014933299971744418
10,8,0.8,0.9,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017188600031659007
10,8,0.8,0.9,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01234790007583797
10,8,0.8,0.9,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012523000128567219
10,8,0.8,0.9,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012995600001886487
10,8,0.8,0.9,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013784399954602122
10,8,0.8,0.9,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010707000037655234
10,8,0.8,0.9,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013455599779263139
10,8,0.8,0.9,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.018244100036099553
10,8,0.8,0.9,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01563380006700754
10,8,0.8,0.9,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010402899933978915
10,8,0.8,0.9,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011576900025829673
10,8,0.8,0.9,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010127800051122904
10,8,0.8,0.9,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011007699882611632
10,8,0.8,0.9,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.023988799890503287
10,8,0.8,0.9,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01248989999294281
10,8,0.8,0.9,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012297299923375249
10,8,0.8,0.9,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.009281400125473738
10,8,0.8,0.9,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016154099954292178
10,8,0.8,0.9,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.018385899951681495
10,8,0.8,0.9,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014331600163131952
10,8,0.8,0.9,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01298650004900992
10,8,0.8,0.9,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010812399908900261
10,8,0.8,0.9,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017434600042179227
10,8,0.8,0.9,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013120400020852685
10,8,0.8,0.9,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010946700116619468
10,8,0.8,0.9,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.009891599882394075
10,8,0.8,0.9,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01412419998086989
10,8,1,0.001,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014510600129142404
10,8,1,0.001,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010763600002974272
10,8,1,0.001,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010703799780458212
10,8,1,0.001,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.009435900021344423
10,8,1,0.001,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.008589199976995587
10,8,1,0.001,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.015443800017237663
10,8,1,0.001,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012851599836722016
10,8,1,0.001,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01086579984985292
10,8,1,0.001,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012269600061699748
10,8,1,0.001,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.018457999918609858
10,8,1,0.001,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.021185300080105662
10,8,1,0.001,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016966500086709857
10,8,1,0.001,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.015207600081339478
10,8,1,0.001,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011330799898132682
10,8,1,0.001,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.015014400007203221
10,8,1,0.001,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016277900198474526
10,8,1,0.001,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010947399772703648
10,8,1,0.001,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017888500122353435
10,8,1,0.001,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010571200167760253
10,8,1,0.001,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011390599887818098
10,8,1,0.001,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011800700100138783
10,8,1,0.001,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017035699915140867
10,8,1,0.001,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.015929199988022447
10,8,1,0.001,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.023296700092032552
10,8,1,0.001,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017332900082692504
10,8,1,0.001,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014042099937796593
10,8,1,0.001,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.019530000165104866
10,8,1,0.001,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.018464900087565184
10,8,1,0.001,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01392819988541305
10,8,1,0.001,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010167600121349096
10,8,1,0.001,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011684600031003356
10,8,1,0.001,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017183100106194615
10,8,1,0.001,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01721459999680519
10,8,1,0.001,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012771699810400605
10,8,1,0.001,1.2,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016618099994957447
10,8,1,0.001,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013249299954622984
10,8,1,0.001,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010149500099942088
10,8,1,0.001,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013365100137889385
10,8,1,0.001,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.009692799998447299
10,8,1,0.001,1.2,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.009644700214266777
10,8,1,0.001,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016242299927398562
10,8,1,0.001,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016076199943199754
10,8,1,0.001,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01600129995495081
10,8,1,0.001,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.008762399898841977
10,8,1,0.001,1.2,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016754500102251768
10,8,1,0.001,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.018659899942576885
10,8,1,0.001,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.011394599918276072
10,8,1,0.001,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016680700005963445
10,8,1,0.001,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016880600014701486
10,8,1,0.001,1.7,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012067800154909492
10,8,1,0.001,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014536900212988257
10,8,1,0.001,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017265900038182735
10,8,1,0.001,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01735359989106655
10,8,1,0.001,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.019661600003018975
10,8,1,0.001,1.7,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012027999851852655
10,8,1,0.001,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01201320020481944
10,8,1,0.001,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.019511300139129162
10,8,1,0.001,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017859899904578924
10,8,1,0.001,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013881900114938617
10,8,1,0.001,1.7,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010332199977710843
10,8,1,0.001,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.022903400007635355
10,8,1,0.001,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.017046399880200624
10,8,1,0.001,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013850500108674169
10,8,1,0.001,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01073010009713471
10,8,1,0.001,3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.015047900145873427
10,8,1,0.001,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012421000050380826
10,8,1,0.001,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013400299940258265
10,8,1,0.001,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010645199799910188
10,8,1,0.001,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01666489988565445
10,8,1,0.001,3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0159709001891315
10,8,1,0.001,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.02128780004568398
10,8,1,0.001,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01636999985203147
10,8,1,0.001,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.044685699976980686
10,8,1,0.001,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.030786799965426326
10,8,1,0.001,3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0512582000810653
10,8,1,0.001,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.04804549994878471
10,8,1,0.001,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0218535999301821
10,8,1,0.001,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.044687499990686774
10,8,1,0.001,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.020208199974149466
10,8,1,0.001,10,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.03804439981468022
10,8,1,0.001,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01616879994980991
10,8,1,0.001,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014310300117358565
10,8,1,0.001,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.019230700097978115
10,8,1,0.001,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.03346719988621771
10,8,1,0.001,10,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014217999996617436
10,8,1,0.001,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013770899968221784
10,8,1,0.001,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.024639899842441082
10,8,1,0.001,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013299099868163466
10,8,1,0.001,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.11795419990085065
10,8,1,0.001,10,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01996159995906055
10,8,1,0.34,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.015465199947357178
10,8,1,0.34,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.02181700011715293
10,8,1,0.34,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016303399810567498
10,8,1,0.34,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013057500123977661
10,8,1,0.34,0.3,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01817299984395504
10,8,1,0.34,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.024916799971833825
10,8,1,0.34,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016131000127643347
10,8,1,0.34,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.019236700143665075
10,8,1,0.34,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.0195140999276191
10,8,1,0.34,0.3,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013770099962130189
10,8,1,0.34,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012112499913200736
10,8,1,0.34,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01820399984717369
10,8,1,0.34,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.013144999975338578
10,8,1,0.34,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.012994700111448765
10,8,1,0.34,0.3,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01340079982765019
10,8,1,0.34,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.018402100075036287
10,8,1,0.34,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01316710002720356
10,8,1,0.34,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.016540100099518895
10,8,1,0.34,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.020686199888586998
10,8,1,0.34,0.9,EFTBStatus.NO_EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.009919099975377321
10,8,1,0.34,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01805169996805489
10,8,1,0.34,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.008920700056478381
10,8,1,0.34,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01114449999295175
10,8,1,0.34,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01185989985242486
10,8,1,0.34,0.9,EFTBStatus.EF_TB,find_ACEEI_with_EFTB,4,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.01519840001128614
10,8,1,0.34,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,0,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010432499926537275
10,8,1,0.34,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,1,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014249100117012858
10,8,1,0.34,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,2,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.010959099978208542
10,8,1,0.34,0.9,EFTBStatus.CONTESTED_EF_TB,find_ACEEI_with_EFTB,3,100.0,100.0,0.0,0.0,0,0.0,10,10,10,0.014093199977651238
