max_total_agent_capacity,algorithm,random_seed,solver,utilitarian_value,egalitarian_value,max_envy,mean_envy,max_deficit,mean_deficit,num_with_top_1,num_with_top_2,num_with_top_3,runtime
1500,SP_O_function,6,GLPK_MI,78.43462656,35.3,39.80815348,12.4212023,4,0.965870307,293,293,293,196.7351214
1500,SP_O_function,7,CBC,76.419419,35.3,39.80815348,12.90306034,4,0.881355932,295,295,295,197.8878248
1500,SP_O_function,7,MOSEK,76.37729551,35.3,39.80815348,12.32220704,4,0.908474576,295,295,295,169.4193131
1500,SP_O_function,7,GLPK_MI,76.413348,35.3,39.80815348,12.89632405,4,0.901694915,295,295,295,180.5304039
1500,SP_O_function,8,CBC,75.49963782,35.3,49.8,15.58817738,5,0.857638889,288,288,288,189.5152428
1500,SP_O_function,8,MOSEK,75.524311,35.3,49.8,15.33832761,5,0.871527778,288,288,288,188.2196342
1500,SP_O_function,8,GLPK_MI,75.36547319,35.3,49.8,15.47235716,5,0.881944444,288,288,288,186.151507
1500,SP_O_function,9,CBC,76.95480715,35.3,40,11.47938435,5,1.010638298,282,282,282,181.7134968
1500,SP_O_function,9,MOSEK,76.94419173,35.3,40,10.91954678,5,1.042553191,282,282,282,179.8258553
1500,SP_O_function,9,GLPK_MI,76.85141984,35.3,40,10.92309424,5,1.04964539,282,282,282,181.6769271
1500,OC_function,0,CBC,74.02418587,0,100,16.8216494,6,1.037542662,243,263,263,55.7758856
1500,OC_function,0,MOSEK,74.02418587,0,100,16.8216494,6,1.037542662,243,263,263,54.8200347
1500,OC_function,0,SCIP,74.02418587,0,100,16.72256319,6,1.037542662,243,263,263,60.1924051
1500,OC_function,0,GLPK_MI,74.02418587,0,100,16.62347699,6,1.037542662,243,263,263,54.8618162
1500,OC_function,1,CBC,75.55376543,0,100,12.5988834,6,0.96969697,258,287,287,56.377089
1500,OC_function,1,MOSEK,75.55376543,0,100,12.5988834,6,0.96969697,258,287,287,57.9105397
1500,OC_function,1,SCIP,75.55376543,0,100,12.5988834,6,0.96969697,258,287,287,63.9753328
1500,OC_function,1,GLPK_MI,75.55376543,0,100,12.5988834,6,0.96969697,258,287,287,57.0929294
1500,OC_function,2,CBC,75.08811964,0,100,16.67535905,6,1.102739726,254,274,274,55.6652205
1500,OC_function,2,MOSEK,75.08811964,0,100,16.67535905,6,1.095890411,254,274,274,54.9930349
1500,OC_function,2,SCIP,75.08811964,0,100,16.67535905,6,1.102739726,254,274,274,59.6132445
1500,OC_function,2,GLPK_MI,75.08811964,0,100,16.67535905,6,1.092465753,254,274,274,54.8474566
1500,OC_function,3,CBC,74.28929214,0,100,16.15271211,6,0.860627178,237,268,268,53.7560416
1500,OC_function,3,MOSEK,74.28929214,0,100,16.12652515,6,0.860627178,237,268,268,54.5498282
1500,OC_function,3,SCIP,74.28929214,0,100,16.15271211,6,0.860627178,237,268,268,60.0340624
1500,OC_function,3,GLPK_MI,74.28929214,0,100,16.15271211,6,0.860627178,237,268,268,54.7312202
1500,OC_function,4,CBC,76.48332848,0,100,12.37955672,6,0.894915254,256,277,277,57.0556603
1500,OC_function,4,MOSEK,76.48332848,0,100,12.37955672,6,0.894915254,256,277,277,56.3281841
1500,OC_function,4,SCIP,76.48332848,0,100,12.37955672,6,0.894915254,256,277,277,61.1442627
1500,OC_function,4,GLPK_MI,76.48332848,0,100,12.37955672,6,0.894915254,256,277,277,55.8202559
1500,OC_function,5,CBC,75.57750754,0,100,13.53598124,6,0.85665529,252,277,277,56.0622837
1500,OC_function,5,MOSEK,75.57750754,0,100,13.53598124,6,0.85665529,252,277,277,55.6435199
1500,OC_function,5,SCIP,75.57750754,0,100,13.53598124,6,0.85665529,252,277,277,61.6408926
1500,OC_function,5,GLPK_MI,75.57750754,0,100,13.53598124,6,0.85665529,252,277,277,55.2611638
1500,OC_function,6,CBC,75.88553996,0,100,14.39414058,6,0.982935154,251,268,268,55.113893
1500,OC_function,6,MOSEK,75.88553996,0,100,14.39414058,6,0.976109215,251,268,268,55.6073622
1500,OC_function,6,SCIP,75.88553996,0,100,14.39414058,6,0.972696246,251,268,268,60.6600481
1500,OC_function,6,GLPK_MI,75.88553996,0,100,14.39414058,6,0.982935154,251,268,268,55.4269225
1500,OC_function,7,CBC,74.31015455,0,100,12.86150219,6,0.881355932,253,276,276,56.513155
1500,OC_function,7,MOSEK,74.31015455,0,100,12.86150219,6,0.881355932,253,276,276,56.7630336
1500,OC_function,7,SCIP,74.31015455,0,100,12.86150219,6,0.881355932,253,276,276,62.1955094
1500,OC_function,7,GLPK_MI,74.31015455,0,100,12.86150219,6,0.881355932,253,276,276,55.1386423
1500,OC_function,8,CBC,74.73006513,0,100,14.28344644,6,0.878472222,250,268,268,52.2995086
1500,OC_function,8,MOSEK,74.73006513,0,100,14.28344644,6,0.878472222,250,268,268,54.4343679
1500,OC_function,8,SCIP,74.73006513,0,100,14.28344644,6,0.878472222,250,268,268,58.5427218
1500,OC_function,8,GLPK_MI,74.73006513,0,100,13.9344881,6,0.878472222,250,268,268,54.2420643
1500,OC_function,9,CBC,76.26557097,0,100,12.8021285,6,1.042553191,252,271,271,52.1784647
1500,OC_function,9,MOSEK,76.26557097,0,100,13.6914902,6,1.042553191,252,271,271,51.8054189
1500,OC_function,9,SCIP,76.26557097,0,100,13.6914902,6,1.035460993,252,271,271,57.8421966
1500,OC_function,9,GLPK_MI,76.26557097,0,100,12.55780395,6,1.039007092,252,271,271,51.9853625
2000,TTC_O_function,0,CBC,66.644144,33.4,40,11.75619814,5,1.619170984,371,386,386,140.1056979
2000,TTC_O_function,0,MOSEK,66.68376669,33.4,40,11.70414022,5,1.626943005,371,386,386,140.5744384
2000,TTC_O_function,0,SCIP,66.68409537,33.4,40,11.23921741,5,1.626943005,371,386,386,351.461897
2000,TTC_O_function,0,GLPK_MI,66.71956569,33.4,40,11.41238267,5,1.629533679,371,386,386,137.6804943
2000,TTC_O_function,1,CBC,68.1709098,33.4,49.8,11.62556108,5,1.573232323,379,396,396,143.0272127
2000,TTC_O_function,1,MOSEK,68.12098211,33.4,49.8,11.43862008,5,1.573232323,379,396,396,144.0616965
2000,TTC_O_function,1,GLPK_MI,68.02305162,33.4,49.8,12.24870008,5,1.583333333,379,396,396,143.3911907
2000,TTC_O_function,2,CBC,69.22869402,33.4,49.8,11.4248614,5,1.626943005,386,386,386,149.1288776
2000,TTC_O_function,2,MOSEK,69.0788179,33.4,49.8,11.28255833,5,1.655440415,386,386,386,149.5992275
2000,TTC_O_function,2,GLPK_MI,69.06688409,33.4,49.8,11.0543297,5,1.647668394,386,386,386,148.0758562
2000,TTC_O_function,3,CBC,68.22105323,33.4,40,9.761606917,5,1.621761658,368,386,386,137.9499785
2000,TTC_O_function,3,MOSEK,68.15916373,33.4,40,10.19538343,5,1.626943005,368,386,386,139.3824059
2000,TTC_O_function,3,GLPK_MI,68.16509521,33.4,40,9.606476211,5,1.626943005,368,386,386,139.2949817
2000,TTC_O_function,4,CBC,67.76756456,33.4,49.8,12.0751941,5,1.598984772,394,394,394,144.7756245
2000,TTC_O_function,4,MOSEK,67.6240545,33.4,49.8,11.53671065,5,1.624365482,394,394,394,105.7034892
2000,TTC_O_function,4,GLPK_MI,67.79389786,33.4,49.8,12.80087898,5,1.616751269,394,394,394,56.5064098
2000,TTC_O_function,5,CBC,66.99588369,33.4,49.8,10.00260965,5,1.606683805,380,389,389,56.830893
2000,TTC_O_function,5,MOSEK,66.91168412,33.4,49.8,9.77678352,5,1.604113111,380,389,389,55.8565308
2000,TTC_O_function,5,GLPK_MI,66.92290828,33.4,49.8,10.25709966,5,1.619537275,380,389,389,56.278754
2000,TTC_O_function,6,CBC,68.26586688,33.4,49.8,12.85956351,5,1.672727273,385,385,385,60.1782765
2000,TTC_O_function,6,MOSEK,68.25366932,33.4,49.8,13.36816517,5,1.667532468,385,385,385,62.4262524
2000,TTC_O_function,6,GLPK_MI,68.26000913,33.4,49.8,13.38779938,5,1.667532468,385,385,385,59.2636117
2000,TTC_O_function,7,CBC,67.26607737,35.3,49.8,10.23203018,5,1.615979381,388,388,388,56.214277
2000,TTC_O_function,7,MOSEK,67.20237887,35.3,49.8,9.815165908,5,1.62628866,388,388,388,60.9545045
2000,TTC_O_function,7,GLPK_MI,67.24289061,35.3,49.8,9.794225623,5,1.631443299,388,388,388,67.6123656
2000,TTC_O_function,8,CBC,67.2166689,35.3,40,10.92937517,5,1.661458333,367,384,384,53.6493917
2000,TTC_O_function,8,MOSEK,67.2079296,35.3,40,9.037640285,5,1.6875,367,384,384,55.169875
2000,TTC_O_function,8,GLPK_MI,67.45759646,35.3,40,10.51045053,5,1.682291667,367,384,384,51.3281663
2000,TTC_O_function,9,CBC,67.07464186,33.4,49.8,12.50781461,5,1.705263158,380,380,380,51.6963035
2000,TTC_O_function,9,MOSEK,66.91877312,33.4,49.8,12.82786564,5,1.731578947,380,380,380,68.9328995
2000,TTC_O_function,9,GLPK_MI,66.93211231,33.4,49.8,13.25978961,5,1.731578947,380,380,380,78.8302198
2000,SP_O_function,0,CBC,66.644144,33.4,40,11.75619814,5,1.619170984,371,386,386,107.0482293
2000,SP_O_function,0,MOSEK,66.68376669,33.4,40,11.70414022,5,1.626943005,371,386,386,81.3027659
2000,SP_O_function,0,SCIP,66.68409537,33.4,40,11.23921741,5,1.626943005,371,386,386,178.9511379
2000,SP_O_function,0,GLPK_MI,66.71956569,33.4,40,11.41238267,5,1.629533679,371,386,386,84.494021
2000,SP_O_function,1,CBC,68.1709098,33.4,49.8,11.62556108,5,1.573232323,379,396,396,85.4347776
2000,SP_O_function,1,MOSEK,68.12098211,33.4,49.8,11.43862008,5,1.573232323,379,396,396,86.4344896
2000,SP_O_function,1,SCIP,68.06611885,33.4,49.8,11.47641121,5,1.580808081,379,396,396,283.3389761
2000,SP_O_function,1,GLPK_MI,68.02305162,33.4,49.8,12.24870008,5,1.583333333,379,396,396,123.9180997
2000,SP_O_function,2,CBC,69.22869402,33.4,49.8,11.4248614,5,1.626943005,386,386,386,130.9963248
2000,SP_O_function,2,MOSEK,69.0788179,33.4,49.8,11.28255833,5,1.655440415,386,386,386,118.782238
2000,SP_O_function,2,SCIP,69.07662371,33.4,49.8,10.44391726,5,1.647668394,386,386,386,175.6184473
2000,SP_O_function,2,GLPK_MI,69.06688409,33.4,49.8,11.0543297,5,1.647668394,386,386,386,110.1349417
2000,SP_O_function,3,CBC,68.22105323,33.4,40,9.761606917,5,1.621761658,368,386,386,89.5437527
2000,SP_O_function,3,MOSEK,68.15916373,33.4,40,10.19538343,5,1.626943005,368,386,386,92.8880507
2000,SP_O_function,3,GLPK_MI,68.16509521,33.4,40,9.606476211,5,1.626943005,368,386,386,100.7639619
2000,SP_O_function,4,CBC,67.76756456,33.4,49.8,12.0751941,5,1.598984772,394,394,394,92.1269511
2000,SP_O_function,4,MOSEK,67.6240545,33.4,49.8,11.53671065,5,1.624365482,394,394,394,101.6938174
2000,SP_O_function,4,GLPK_MI,67.79389786,33.4,49.8,12.80087898,5,1.616751269,394,394,394,97.4509539
2000,SP_O_function,5,CBC,66.99588369,33.4,49.8,10.00260965,5,1.606683805,380,389,389,90.9275322
2000,SP_O_function,5,MOSEK,66.91168412,33.4,49.8,9.77678352,5,1.604113111,380,389,389,89.4231001
2000,SP_O_function,5,GLPK_MI,66.92290828,33.4,49.8,10.25709966,5,1.619537275,380,389,389,96.5684793
2000,SP_O_function,6,CBC,68.26586688,33.4,49.8,12.85956351,5,1.672727273,385,385,385,90.4807729
2000,SP_O_function,6,MOSEK,68.25366932,33.4,49.8,13.36816517,5,1.667532468,385,385,385,95.2596834
2000,SP_O_function,6,GLPK_MI,68.26000913,33.4,49.8,13.38779938,5,1.667532468,385,385,385,118.6741996
2000,SP_O_function,7,CBC,67.26607737,35.3,49.8,10.23203018,5,1.615979381,388,388,388,88.236705
2000,SP_O_function,7,MOSEK,67.20237887,35.3,49.8,9.815165908,5,1.62628866,388,388,388,90.1215743
2000,SP_O_function,7,GLPK_MI,67.24289061,35.3,49.8,9.794225623,5,1.631443299,388,388,388,87.3954104
2000,SP_O_function,8,CBC,67.2166689,35.3,40,10.92937517,5,1.661458333,367,384,384,86.9360435
2000,SP_O_function,8,MOSEK,67.2079296,35.3,40,9.037640285,5,1.6875,367,384,384,87.5139623
2000,SP_O_function,8,GLPK_MI,67.45759646,35.3,40,10.51045053,5,1.682291667,367,384,384,90.4623387
2000,SP_O_function,9,CBC,67.07464186,33.4,49.8,12.50781461,5,1.705263158,380,380,380,90.7987518
2000,SP_O_function,9,MOSEK,66.91877312,33.4,49.8,12.82786564,5,1.731578947,380,380,380,91.4894171
2000,SP_O_function,9,GLPK_MI,66.93211231,33.4,49.8,13.25978961,5,1.731578947,380,380,380,89.536036
2000,OC_function,0,CBC,58.35699336,0,100,27.25002339,6,1.665803109,261,297,315,34.2109881
2000,OC_function,0,MOSEK,58.35699336,0,100,27.11185414,6,1.665803109,261,297,314,32.7503527
2000,OC_function,0,SCIP,58.35699336,0,100,27.25002339,6,1.665803109,261,297,315,35.4231448
2000,OC_function,0,GLPK_MI,58.35699336,0,100,27.25002339,6,1.665803109,261,297,315,33.4506609
2000,OC_function,1,CBC,58.59973256,0,100,24.94183866,6,1.623737374,261,307,316,33.2292169
2000,OC_function,1,MOSEK,58.59973256,0,100,24.94183866,6,1.623737374,261,307,316,34.8495652
2000,OC_function,1,SCIP,58.59973256,0,100,24.94183866,6,1.623737374,261,307,316,37.440466
2000,OC_function,1,GLPK_MI,58.59973256,0,100,24.94183866,6,1.623737374,261,307,316,34.2824315
2000,OC_function,2,CBC,60.37626529,0,100,23.61136799,6,1.678756477,260,316,349,31.2410163
2000,OC_function,2,MOSEK,60.37626529,0,100,23.61136799,6,1.678756477,260,316,349,32.1637633
2000,OC_function,2,SCIP,60.37626529,0,100,23.61136799,6,1.678756477,260,316,349,35.0312084
2000,OC_function,2,GLPK_MI,60.37626529,0,100,23.61136799,6,1.678756477,260,316,349,32.1712426
2000,OC_function,3,CBC,58.03220698,0,100,26.65491591,6,1.712435233,244,306,321,31.4359723
2000,OC_function,3,MOSEK,58.03220698,0,100,26.65491591,6,1.712435233,244,306,320,32.1621169
2000,OC_function,3,SCIP,58.03220698,0,100,26.65491591,6,1.712435233,244,306,323,36.4987049
2000,OC_function,3,GLPK_MI,58.03220698,0,100,26.65491591,6,1.712435233,244,306,321,32.6752433
2000,OC_function,4,CBC,61.10140061,0,100,18.13978804,6,1.61928934,285,332,354,32.7277495
2000,OC_function,4,MOSEK,61.10140061,0,100,19.43192002,6,1.61928934,285,332,352,44.5310261
2000,OC_function,4,SCIP,61.10140061,0,100,18.13978804,6,1.61928934,285,332,354,37.9430149
2000,OC_function,4,GLPK_MI,61.10140061,0,100,18.79765606,6,1.61928934,285,332,353,34.5087423
2000,OC_function,5,CBC,58.40884784,0,100,27.80673451,6,1.663239075,251,293,311,35.1276428
2000,OC_function,5,MOSEK,58.40884784,0,100,28.39579808,6,1.663239075,251,293,311,34.6538549
2000,OC_function,5,SCIP,58.40884784,0,100,27.80673451,6,1.663239075,251,293,311,38.8595051
2000,OC_function,5,GLPK_MI,58.40884784,0,100,28.39579808,6,1.663239075,251,293,311,33.35308
2000,OC_function,6,CBC,60.17280908,0,100,24.80310318,6,1.693506494,269,327,342,31.7466869
2000,OC_function,6,MOSEK,60.17280908,0,100,24.80310318,6,1.693506494,269,327,340,32.3475041
2000,OC_function,6,SCIP,60.17280908,0,100,24.80310318,6,1.693506494,269,327,342,36.5482162
2000,OC_function,6,GLPK_MI,60.17280908,0,100,24.80310318,6,1.693506494,269,327,340,33.3553543
2000,OC_function,7,CBC,59.22062948,0,100,26.2873043,6,1.636597938,272,309,320,32.0776395
2000,OC_function,7,MOSEK,59.22062948,0,100,26.2873043,6,1.636597938,272,309,320,33.8996071
2000,OC_function,7,SCIP,59.22062948,0,100,26.2873043,6,1.636597938,272,309,320,38.2868193
2000,OC_function,7,GLPK_MI,59.22062948,0,100,26.2873043,6,1.636597938,272,309,320,33.7974341
2000,OC_function,8,CBC,59.72341542,0,100,24.78546561,6,1.703125,266,308,329,31.3034609
2000,OC_function,8,MOSEK,59.72341542,0,100,24.78546561,6,1.703125,266,308,326,32.6691885
2000,OC_function,8,SCIP,59.72341542,0,100,24.78546561,6,1.703125,266,308,330,38.2381099
2000,OC_function,8,GLPK_MI,59.72341542,0,100,25.57843436,6,1.703125,266,308,326,33.3032185
2000,OC_function,9,CBC,59.702735,0,100,24.8506477,6,1.713157895,262,324,331,31.9388445
2000,OC_function,9,MOSEK,59.702735,0,100,24.8506477,6,1.713157895,262,324,331,31.4381298
2000,OC_function,9,SCIP,59.702735,0,100,24.8506477,6,1.713157895,262,324,331,34.2648508
2000,OC_function,9,GLPK_MI,59.702735,0,100,24.8506477,6,1.713157895,262,324,331,31.4588473
1000,TTC_O_function,0,SCIPY,85.43170416,35.3,64.83253589,12.14695726,4,0.692307692,195,195,195,24.16129661
1000,TTC_O_function,1,SCIPY,86.23330568,35.3,64.83253589,13.4313642,4,0.666666667,198,198,198,23.48718256
1000,TTC_O_function,2,SCIPY,86.24100436,35.3,64.83253589,10.63615698,4,0.824742268,194,194,194,23.20744877
1000,TTC_O_function,3,SCIPY,85.80170937,50,64.83253589,11.2823852,4,0.528795812,191,191,191,24.09575569
1000,TTC_O_function,4,SCIPY,84.39484064,35.3,64.83253589,13.20912551,4,0.588832487,197,197,197,22.95462114
1000,TTC_O_function,5,SCIPY,83.24947638,40.28776978,64.83253589,14.87001835,4,0.471794872,195,195,195,23.21736672
1000,TTC_O_function,6,SCIPY,85.90801499,50,66.26794258,12.03209858,4,0.573604061,197,197,197,23.88325315
1000,TTC_O_function,7,SCIPY,85.03115974,35.3,64.83253589,13.57660801,4,0.492307692,195,195,195,23.52230407
1000,TTC_O_function,8,SCIPY,85.70486486,40.28776978,64.83253589,11.55246378,4,0.533678756,193,193,193,23.20868357
1000,TTC_O_function,9,SCIPY,86.02051227,35.3,47.84688995,9.870323007,4,0.654639175,194,194,194,23.32398041
1000,SP_O_function,0,SCIPY,85.43170416,35.3,64.83253589,12.14695726,4,0.692307692,195,195,195,38.21741861
1000,SP_O_function,1,SCIPY,86.23330568,35.3,64.83253589,13.4313642,4,0.666666667,198,198,198,38.190918
1000,SP_O_function,2,SCIPY,86.24100436,35.3,64.83253589,10.63615698,4,0.824742268,194,194,194,37.84357141
1000,SP_O_function,3,SCIPY,85.80170937,50,64.83253589,11.2823852,4,0.528795812,191,191,191,38.63990271
1000,SP_O_function,4,SCIPY,84.39484064,35.3,64.83253589,13.20912551,4,0.588832487,197,197,197,37.75216897
1000,SP_O_function,5,SCIPY,83.24947638,40.28776978,64.83253589,14.87001835,4,0.471794872,195,195,195,39.51142498
1000,SP_O_function,6,SCIPY,85.90801499,50,66.26794258,12.03209858,4,0.573604061,197,197,197,42.69376946
1000,SP_O_function,7,SCIPY,85.03115974,35.3,64.83253589,13.57660801,4,0.492307692,195,195,195,42.55244721
1000,SP_O_function,8,SCIPY,85.70486486,40.28776978,64.83253589,11.55246378,4,0.533678756,193,193,193,41.25244802
1000,SP_O_function,9,SCIPY,86.02051227,35.3,47.84688995,9.870323007,4,0.654639175,194,194,194,38.62686608
1000,OC_function,0,SCIPY,92.78535814,60,66.26794258,4.969934524,5,0.676923077,195,195,195,9.394995437
1000,OC_function,1,SCIPY,92.31807454,60,67.70334928,5.937983763,5,0.646464646,194,198,198,9.537649282
1000,OC_function,2,SCIPY,92.51718837,60,84.21052632,5.618310068,5,0.742268041,186,186,194,8.950598075
1000,OC_function,3,SCIPY,93.89771283,60,67.70334928,2.818814735,5,0.513089005,189,191,191,8.998180927
1000,OC_function,4,SCIPY,92.81896308,60,84.21052632,5.746146093,5,0.543147208,193,196,197,9.468598723
1000,OC_function,5,SCIPY,91.72729012,60,66.26794258,5.139016983,5,0.420512821,187,195,195,9.338043128
1000,OC_function,6,SCIPY,93.22655913,60,66.26794258,5.514512531,5,0.558375635,197,197,197,9.35575615
1000,OC_function,7,SCIPY,93.74770706,60,84.21052632,5.268197781,5,0.451282051,194,194,195,9.293989879
1000,OC_function,8,SCIPY,92.88117213,60,64.83253589,4.076361666,5,0.523316062,193,193,193,9.325539959
1000,OC_function,9,SCIPY,92.72473202,60,66.26794258,3.95864082,5,0.62371134,194,194,194,9.143995413
1115,TTC_O_function,0,SCIPY,85.24416157,40.28776978,66.26794258,11.37305889,4,0.701834862,218,218,218,26.57101324
1115,TTC_O_function,1,SCIPY,85.17051917,35.3,64.83253589,12.1311189,4,0.668181818,220,220,220,26.46698889
1115,TTC_O_function,2,SCIPY,86.02270047,35.3,64.83253589,10.64681688,4,0.925233645,214,214,214,26.56615222
1115,TTC_O_function,3,SCIPY,84.85133795,35.3,59.71223022,12.25964018,4,0.56744186,215,215,215,26.62666726
1115,TTC_O_function,4,SCIPY,83.24290929,35.3,39.80815348,10.08165429,4,0.599099099,222,222,222,26.36106485
1115,TTC_O_function,5,SCIPY,82.63677921,40.28776978,64.83253589,13.28146763,4,0.511520737,217,217,217,26.78987212
1115,TTC_O_function,6,SCIPY,85.02439988,35.3,66.26794258,12.28750225,4,0.643835616,219,219,219,26.9626979
1115,TTC_O_function,7,SCIPY,83.4443848,35.3,64.83253589,15.32229977,4,0.5,218,218,218,26.98971475
1115,TTC_O_function,8,SCIPY,84.58069206,40.28776978,64.83253589,11.51794575,4,0.535211268,213,213,213,26.57131211
1115,TTC_O_function,9,SCIPY,84.38581142,50,47.84688995,11.19886101,4,0.669767442,215,215,215,26.33368177
1115,SP_O_function,0,SCIPY,85.24416157,40.28776978,66.26794258,11.37305889,4,0.701834862,218,218,218,42.38918539
1115,SP_O_function,1,SCIPY,85.17051917,35.3,64.83253589,12.1311189,4,0.668181818,220,220,220,42.86393724
1115,SP_O_function,2,SCIPY,86.02270047,35.3,64.83253589,10.64681688,4,0.925233645,214,214,214,42.46561595
1115,SP_O_function,3,SCIPY,84.85133795,35.3,59.71223022,12.25964018,4,0.56744186,215,215,215,42.33239712
1115,SP_O_function,4,SCIPY,83.24290929,35.3,39.80815348,10.08165429,4,0.599099099,222,222,222,42.26731652
1115,SP_O_function,5,SCIPY,82.63677921,40.28776978,64.83253589,13.28146763,4,0.511520737,217,217,217,42.88161449
1115,SP_O_function,6,SCIPY,85.02439988,35.3,66.26794258,12.28750225,4,0.643835616,219,219,219,43.08322081
1115,SP_O_function,7,SCIPY,83.4443848,35.3,64.83253589,15.32229977,4,0.5,218,218,218,43.04346965
1115,SP_O_function,8,SCIPY,84.58069206,40.28776978,64.83253589,11.51794575,4,0.535211268,213,213,213,42.20852807
1115,SP_O_function,9,SCIPY,84.38581142,50,47.84688995,11.19886101,4,0.669767442,215,215,215,41.99302771
1115,OC_function,0,SCIPY,90.74986909,60,81.33971292,6.310006795,5,0.674311927,218,218,218,10.58730611
1115,OC_function,1,SCIPY,90.2289565,60,84.21052632,7.987080896,5,0.645454545,206,214,220,11.0132117
1115,OC_function,2,SCIPY,91.00996677,50,84.21052632,6.71294433,5,0.85046729,205,205,214,10.48244546
1115,OC_function,3,SCIPY,91.67789431,60,64.35406699,4.415430507,5,0.51627907,214,215,215,10.59809941
1115,OC_function,4,SCIPY,90.39802502,60,84.21052632,7.850894167,5,0.527027027,214,214,222,10.96508793
1115,OC_function,5,SCIPY,89.25097364,50.2,67.22488038,6.238823021,5,0.483870968,202,213,217,10.77749023
1115,OC_function,6,SCIPY,91.32652335,60,81.33971292,6.964479589,5,0.621004566,219,219,219,10.80627865
1115,OC_function,7,SCIPY,90.95458644,60,84.21052632,7.048511472,5,0.472477064,213,213,218,10.64756361
1115,OC_function,8,SCIPY,90.67713746,50.2,84.21052632,5.845657913,5,0.502347418,207,210,213,10.55375564
1115,OC_function,9,SCIPY,90.63224573,60,84.21052632,5.930640317,5,0.613953488,212,212,215,10.63768192
1500,TTC_O_function,0,SCIPY,76.70517446,35.3,40,12.69838988,5,0.986348123,293,293,293,34.37860936
1500,TTC_O_function,1,SCIPY,77.63133992,35,39.80815348,11.83122024,4,0.95959596,295,297,297,33.36399189
1500,TTC_O_function,2,SCIPY,78.56723339,33.4,39.80815348,10.04010958,4,1.119863014,292,292,292,33.96700324
1500,TTC_O_function,3,SCIPY,76.95413396,35.3,47.84688995,12.78344202,5,0.860627178,287,287,287,34.56132947
1500,TTC_O_function,4,SCIPY,75.96531259,33.4,39.80815348,13.32300045,4,0.922033898,295,295,295,34.91025626
1500,TTC_O_function,5,SCIPY,76.5760891,35.3,39.80815348,12.18911077,4,0.85665529,293,293,293,33.83641644
1500,TTC_O_function,6,SCIPY,78.27715739,35.3,39.80815348,12.62986601,4,0.976109215,293,293,293,33.86247122
1500,TTC_O_function,7,SCIPY,76.32419545,35.3,39.80815348,12.3753071,4,0.911864407,295,295,295,33.71842671
1500,TTC_O_function,8,SCIPY,75.70061737,35.3,49.8,15.23240413,5,0.878472222,288,288,288,35.48702716
1500,TTC_O_function,9,SCIPY,76.98747527,35.3,40,11.41160984,5,1.056737589,282,282,282,34.21474729
1500,SP_O_function,0,SCIPY,76.70517446,35.3,40,12.69838988,5,0.986348123,293,293,293,53.74491112
1500,SP_O_function,1,SCIPY,77.63133992,35,39.80815348,11.83122024,4,0.95959596,295,297,297,52.04289873
1500,SP_O_function,2,SCIPY,78.56723339,33.4,39.80815348,10.04010958,4,1.119863014,292,292,292,53.44479546
1500,SP_O_function,3,SCIPY,76.95413396,35.3,47.84688995,12.78344202,5,0.860627178,287,287,287,53.81259151
1500,SP_O_function,4,SCIPY,75.96531259,33.4,39.80815348,13.32300045,4,0.922033898,295,295,295,54.27972412
1500,SP_O_function,5,SCIPY,76.5760891,35.3,39.80815348,12.18911077,4,0.85665529,293,293,293,53.1746235
1500,SP_O_function,6,SCIPY,78.27715739,35.3,39.80815348,12.62986601,4,0.976109215,293,293,293,53.27645072
1500,SP_O_function,7,SCIPY,76.32419545,35.3,39.80815348,12.3753071,4,0.911864407,295,295,295,52.6406046
1500,SP_O_function,8,SCIPY,75.70061737,35.3,49.8,15.23240413,5,0.878472222,288,288,288,55.30287785
1500,SP_O_function,9,SCIPY,76.98747527,35.3,40,11.41160984,5,1.056737589,282,282,282,53.54487641
1500,OC_function,0,SCIPY,74.02418587,0,100,16.8216494,6,1.037542662,243,263,263,16.31817334
1500,OC_function,1,SCIPY,75.55376543,0,100,12.5988834,6,0.96969697,258,287,287,16.10745931
1500,OC_function,2,SCIPY,75.08811964,0,100,16.67535905,6,1.095890411,254,274,274,16.15896559
1500,OC_function,3,SCIPY,74.28929214,0,100,16.15271211,6,0.860627178,237,268,268,15.70244185
1500,OC_function,4,SCIPY,76.48332848,0,100,12.37955672,6,0.894915254,256,277,277,16.3562826
1500,OC_function,5,SCIPY,75.57750754,0,100,13.53598124,6,0.85665529,252,277,277,16.09812621
1500,OC_function,6,SCIPY,75.88553996,0,100,14.39414058,6,0.982935154,251,268,268,16.07467906
1500,OC_function,7,SCIPY,74.31015455,0,100,12.86150219,6,0.881355932,253,276,276,16.17126042
1500,OC_function,8,SCIPY,74.73006513,0,100,14.28344644,6,0.878472222,250,268,268,15.83084267
1500,OC_function,9,SCIPY,76.26557097,0,100,12.8021285,6,1.046099291,252,271,271,15.25530801
2000,TTC_O_function,0,SCIPY,66.64876921,33.4,40,11.49561439,5,1.629533679,371,386,386,40.63963255
2000,TTC_O_function,1,SCIPY,68.20113291,33.4,49.8,11.35846928,5,1.578282828,379,396,396,42.04544505
2000,TTC_O_function,2,SCIPY,69.11739572,33.4,49.8,10.93548688,5,1.650259067,386,386,386,44.08116915
2000,TTC_O_function,3,SCIPY,68.18887706,33.4,40,9.753607724,5,1.626943005,368,386,386,40.42785031
