input_range,equal_capacities,equal_valuations,binary_valuations,num_of_items,category_count,item_capacity_bounds,random_seed_num,num_of_agents,algorithm,current_algorithm_bundle_min_value,current_algorithm_bundle_sum,runtime
input_ranges_algorithm_3,False,False,False,31,2,1,0,1,two_categories_capped_round_robin,101.0,101.0,0.001073986990377307
input_ranges_algorithm_3,False,False,False,31,2,1,0,1,two_categories_capped_round_robin_optimized,101.0,101.0,0.0011499889951664954
input_ranges_algorithm_3,False,False,False,31,2,1,0,1,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.02964286701171659
input_ranges_algorithm_3,False,False,False,31,2,1,0,1,utilitarian_algorithm,101.0,101.0,0.0041310770029667765
input_ranges_algorithm_3,False,False,False,31,2,1,0,1,egalitarian_algorithm,101.0,101.0,0.04597907600691542
input_ranges_algorithm_3,False,False,False,31,2,1,0,1,iterated_maximum_matching,101.0,101.0,0.03351203698548488
input_ranges_algorithm_3,False,False,False,31,2,1,0,16,two_categories_capped_round_robin,6.0,125.0,0.0020853969908785075
input_ranges_algorithm_3,False,False,False,31,2,1,0,16,two_categories_capped_round_robin_optimized,5.0,120.0,0.0024153440026566386
input_ranges_algorithm_3,False,False,False,31,2,1,0,16,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03193171400926076
input_ranges_algorithm_3,False,False,False,31,2,1,0,16,utilitarian_algorithm,0.0,145.0,0.023125997016904876
input_ranges_algorithm_3,False,False,False,31,2,1,0,16,egalitarian_algorithm,8.895154185022019,142.3224669603524,0.5406820840144064
input_ranges_algorithm_3,False,False,False,31,2,1,0,16,iterated_maximum_matching,4.0,142.0,0.026587216008920223
input_ranges_algorithm_3,False,False,False,31,2,1,0,31,two_categories_capped_round_robin,1.0,126.0,0.002198437985498458
input_ranges_algorithm_3,False,False,False,31,2,1,0,31,two_categories_capped_round_robin_optimized,1.0,126.0,0.0022537319746334106
input_ranges_algorithm_3,False,False,False,31,2,1,0,31,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03201655898010358
input_ranges_algorithm_3,False,False,False,31,2,1,0,31,utilitarian_algorithm,0.0,153.0,0.03812276301323436
input_ranges_algorithm_3,False,False,False,31,2,1,0,31,egalitarian_algorithm,4.818897637795267,149.38582677165357,1.3662915769964457
input_ranges_algorithm_3,False,False,False,31,2,1,0,31,iterated_maximum_matching,1.0,147.0,0.03318842200678773
input_ranges_algorithm_3,False,False,False,31,2,1,0,46,two_categories_capped_round_robin,0.0,126.0,0.0028725079901050776
input_ranges_algorithm_3,False,False,False,31,2,1,0,46,two_categories_capped_round_robin_optimized,0.0,126.0,0.0027997119759675115
input_ranges_algorithm_3,False,False,False,31,2,1,0,46,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03248000700841658
input_ranges_algorithm_3,False,False,False,31,2,1,0,46,utilitarian_algorithm,0.0,154.0,0.06306296697584912
input_ranges_algorithm_3,False,False,False,31,2,1,0,46,egalitarian_algorithm,3.247491118955299,149.38459147194436,1.8771619100007229
input_ranges_algorithm_3,False,False,False,31,2,1,0,46,iterated_maximum_matching,0.0,153.0,0.0509223029948771
input_ranges_algorithm_3,False,False,False,31,2,1,0,61,two_categories_capped_round_robin,0.0,122.0,0.0035017839982174337
input_ranges_algorithm_3,False,False,False,31,2,1,0,61,two_categories_capped_round_robin_optimized,0.0,124.0,0.003322638978715986
input_ranges_algorithm_3,False,False,False,31,2,1,0,61,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03342465602327138
input_ranges_algorithm_3,False,False,False,31,2,1,0,61,utilitarian_algorithm,0.0,154.0,0.0734221989987418
input_ranges_algorithm_3,False,False,False,31,2,1,0,61,egalitarian_algorithm,2.447710723259206,149.31035411881183,2.5038737829891033
input_ranges_algorithm_3,False,False,False,31,2,1,0,61,iterated_maximum_matching,0.0,152.0,0.06648466398473829
input_ranges_algorithm_3,False,False,False,31,2,1,0,76,two_categories_capped_round_robin,0.0,130.0,0.005850824003573507
input_ranges_algorithm_3,False,False,False,31,2,1,0,76,two_categories_capped_round_robin_optimized,0.0,129.0,0.0038212409999687225
input_ranges_algorithm_3,False,False,False,31,2,1,0,76,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.037917979003395885
input_ranges_algorithm_3,False,False,False,31,2,1,0,76,utilitarian_algorithm,0.0,159.0,0.07975984900258482
input_ranges_algorithm_3,False,False,False,31,2,1,0,76,egalitarian_algorithm,2.0034703864799464,152.26374937247624,3.0795146969903726
input_ranges_algorithm_3,False,False,False,31,2,1,0,76,iterated_maximum_matching,0.0,159.0,0.09776223497465253
input_ranges_algorithm_3,False,False,False,31,2,1,0,91,two_categories_capped_round_robin,0.0,132.0,0.006760424003005028
input_ranges_algorithm_3,False,False,False,31,2,1,0,91,two_categories_capped_round_robin_optimized,0.0,130.0,0.006047862989362329
input_ranges_algorithm_3,False,False,False,31,2,1,0,91,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.037519881007028744
input_ranges_algorithm_3,False,False,False,31,2,1,0,91,utilitarian_algorithm,0.0,153.0,0.0859072970051784
input_ranges_algorithm_3,False,False,False,31,2,1,0,91,egalitarian_algorithm,1.6243399677691737,147.81493706699567,3.5289607279992197
input_ranges_algorithm_3,False,False,False,31,2,1,0,91,iterated_maximum_matching,0.0,153.0,0.13499201700324193
input_ranges_algorithm_3,False,False,False,31,2,1,0,106,two_categories_capped_round_robin,0.0,124.0,0.0055580259941052645
input_ranges_algorithm_3,False,False,False,31,2,1,0,106,two_categories_capped_round_robin_optimized,0.0,124.0,0.0072715579881332815
input_ranges_algorithm_3,False,False,False,31,2,1,0,106,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03904775099363178
input_ranges_algorithm_3,False,False,False,31,2,1,0,106,utilitarian_algorithm,0.0,159.0,0.09190139500424266
input_ranges_algorithm_3,False,False,False,31,2,1,0,106,egalitarian_algorithm,1.4304123220038303,151.62370613240816,4.399578526994446
input_ranges_algorithm_3,False,False,False,31,2,1,0,106,iterated_maximum_matching,0.0,158.0,0.1260099969804287
input_ranges_algorithm_3,False,False,False,46,2,1,0,1,two_categories_capped_round_robin,100.0,100.0,0.0019989559950772673
input_ranges_algorithm_3,False,False,False,46,2,1,0,1,two_categories_capped_round_robin_optimized,100.0,100.0,0.0012222139921505004
input_ranges_algorithm_3,False,False,False,46,2,1,0,1,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03777150099631399
input_ranges_algorithm_3,False,False,False,46,2,1,0,1,utilitarian_algorithm,100.0,100.0,0.006171402987092733
input_ranges_algorithm_3,False,False,False,46,2,1,0,1,egalitarian_algorithm,100.0,100.0,0.06487390998518094
input_ranges_algorithm_3,False,False,False,46,2,1,0,1,iterated_maximum_matching,100.0,100.0,0.0727928590204101
input_ranges_algorithm_3,False,False,False,46,2,1,0,16,two_categories_capped_round_robin,7.0,129.0,0.002209819998824969
input_ranges_algorithm_3,False,False,False,46,2,1,0,16,two_categories_capped_round_robin_optimized,7.0,131.0,0.0025057029852177948
input_ranges_algorithm_3,False,False,False,46,2,1,0,16,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.033092486002715304
input_ranges_algorithm_3,False,False,False,46,2,1,0,16,utilitarian_algorithm,0.0,145.0,0.02520240400917828
input_ranges_algorithm_3,False,False,False,46,2,1,0,16,egalitarian_algorithm,9.050632911392396,144.81012658227846,0.9524412459868472
input_ranges_algorithm_3,False,False,False,46,2,1,0,16,iterated_maximum_matching,8.0,144.0,0.04346864600665867
input_ranges_algorithm_3,False,False,False,46,2,1,0,31,two_categories_capped_round_robin,3.0,130.0,0.0029377609898801893
input_ranges_algorithm_3,False,False,False,46,2,1,0,31,two_categories_capped_round_robin_optimized,3.0,130.0,0.0029051190067548305
input_ranges_algorithm_3,False,False,False,46,2,1,0,31,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03425577800953761
input_ranges_algorithm_3,False,False,False,46,2,1,0,31,utilitarian_algorithm,0.0,145.0,0.05957687500631437
input_ranges_algorithm_3,False,False,False,46,2,1,0,31,egalitarian_algorithm,4.571746384872066,141.72413793103453,1.9107850379950833
input_ranges_algorithm_3,False,False,False,46,2,1,0,31,iterated_maximum_matching,3.0,143.0,0.06482682700152509
input_ranges_algorithm_3,False,False,False,46,2,1,0,46,two_categories_capped_round_robin,0.0,131.0,0.004080957005498931
input_ranges_algorithm_3,False,False,False,46,2,1,0,46,two_categories_capped_round_robin_optimized,0.0,131.0,0.0036518549895845354
input_ranges_algorithm_3,False,False,False,46,2,1,0,46,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.034132572007365525
input_ranges_algorithm_3,False,False,False,46,2,1,0,46,utilitarian_algorithm,0.0,149.0,0.09282903900020756
input_ranges_algorithm_3,False,False,False,46,2,1,0,46,egalitarian_algorithm,3.2003012048192687,147.21385542168687,2.7922093980014324
input_ranges_algorithm_3,False,False,False,46,2,1,0,46,iterated_maximum_matching,0.0,147.0,0.07864954599062912
input_ranges_algorithm_3,False,False,False,46,2,1,0,61,two_categories_capped_round_robin,0.0,129.0,0.0049485179770272225
input_ranges_algorithm_3,False,False,False,46,2,1,0,61,two_categories_capped_round_robin_optimized,0.0,129.0,0.004513614985626191
input_ranges_algorithm_3,False,False,False,46,2,1,0,61,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03491225399193354
input_ranges_algorithm_3,False,False,False,46,2,1,0,61,utilitarian_algorithm,0.0,151.0,0.08524525898974389
input_ranges_algorithm_3,False,False,False,46,2,1,0,61,egalitarian_algorithm,2.405895691609967,146.75963718820844,3.784710766019998
input_ranges_algorithm_3,False,False,False,46,2,1,0,61,iterated_maximum_matching,0.0,149.0,0.10593946898006834
input_ranges_algorithm_3,False,False,False,46,2,1,0,76,two_categories_capped_round_robin,0.0,127.0,0.007786351983668283
input_ranges_algorithm_3,False,False,False,46,2,1,0,76,two_categories_capped_round_robin_optimized,0.0,126.0,0.004821690992685035
input_ranges_algorithm_3,False,False,False,46,2,1,0,76,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.035080528003163636
input_ranges_algorithm_3,False,False,False,46,2,1,0,76,utilitarian_algorithm,0.0,157.0,0.10164469500887208
input_ranges_algorithm_3,False,False,False,46,2,1,0,76,egalitarian_algorithm,1.9716312056737528,149.8439716312057,4.515406058984809
input_ranges_algorithm_3,False,False,False,46,2,1,0,76,iterated_maximum_matching,0.0,150.0,0.25383543499629013
input_ranges_algorithm_3,False,False,False,46,2,1,0,91,two_categories_capped_round_robin,0.0,133.0,0.007468711002729833
input_ranges_algorithm_3,False,False,False,46,2,1,0,91,two_categories_capped_round_robin_optimized,0.0,134.0,0.006375610013492405
input_ranges_algorithm_3,False,False,False,46,2,1,0,91,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03886901601799764
input_ranges_algorithm_3,False,False,False,46,2,1,0,91,utilitarian_algorithm,0.0,157.0,0.16034097599913366
input_ranges_algorithm_3,False,False,False,46,2,1,0,91,egalitarian_algorithm,1.6574074074073968,150.82407407407408,5.514278105983976
input_ranges_algorithm_3,False,False,False,46,2,1,0,91,iterated_maximum_matching,0.0,157.0,0.18577735999133438
input_ranges_algorithm_3,False,False,False,46,2,1,0,106,two_categories_capped_round_robin,0.0,128.0,0.007773411984089762
input_ranges_algorithm_3,False,False,False,46,2,1,0,106,two_categories_capped_round_robin_optimized,0.0,128.0,0.008230126986745745
input_ranges_algorithm_3,False,False,False,46,2,1,0,106,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03779585400479846
input_ranges_algorithm_3,False,False,False,46,2,1,0,106,utilitarian_algorithm,0.0,163.0,0.1641064879950136
input_ranges_algorithm_3,False,False,False,46,2,1,0,106,iterated_maximum_matching,0.0,158.0,0.21214253999642096
input_ranges_algorithm_3,False,False,False,61,2,1,0,1,two_categories_capped_round_robin,98.0,98.0,0.001964481984032318
input_ranges_algorithm_3,False,False,False,61,2,1,0,1,two_categories_capped_round_robin_optimized,98.0,98.0,0.002352341980440542
input_ranges_algorithm_3,False,False,False,61,2,1,0,1,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03461932699428871
input_ranges_algorithm_3,False,False,False,61,2,1,0,1,utilitarian_algorithm,98.0,98.0,0.005807423003716394
input_ranges_algorithm_3,False,False,False,61,2,1,0,1,egalitarian_algorithm,98.0,98.0,0.23531018401263282
input_ranges_algorithm_3,False,False,False,61,2,1,0,1,iterated_maximum_matching,98.0,98.0,0.08632716099964455
input_ranges_algorithm_3,False,False,False,61,2,1,0,16,two_categories_capped_round_robin,7.0,132.0,0.0029434410098474473
input_ranges_algorithm_3,False,False,False,61,2,1,0,16,two_categories_capped_round_robin_optimized,7.0,133.0,0.0026393230073153973
input_ranges_algorithm_3,False,False,False,61,2,1,0,16,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03306536300806329
input_ranges_algorithm_3,False,False,False,61,2,1,0,16,utilitarian_algorithm,0.0,147.0,0.050468796980567276
input_ranges_algorithm_3,False,False,False,61,2,1,0,16,egalitarian_algorithm,9.075949367088597,145.21518987341776,1.332835665991297
input_ranges_algorithm_3,False,False,False,61,2,1,0,16,iterated_maximum_matching,7.0,144.0,0.08198329698643647
input_ranges_algorithm_3,False,False,False,61,2,1,0,31,two_categories_capped_round_robin,3.0,131.0,0.005727162992116064
input_ranges_algorithm_3,False,False,False,61,2,1,0,31,two_categories_capped_round_robin_optimized,3.0,131.0,0.003578869014745578
input_ranges_algorithm_3,False,False,False,61,2,1,0,31,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.04234455499681644
input_ranges_algorithm_3,False,False,False,61,2,1,0,31,utilitarian_algorithm,0.0,155.0,0.06790582599933259
input_ranges_algorithm_3,False,False,False,61,2,1,0,31,egalitarian_algorithm,4.986301369863012,154.5753424657535,2.5731047760054935
input_ranges_algorithm_3,False,False,False,61,2,1,0,31,iterated_maximum_matching,3.0,153.0,0.09624141998938285
input_ranges_algorithm_3,False,False,False,61,2,1,0,46,two_categories_capped_round_robin,1.0,130.0,0.004781145020388067
input_ranges_algorithm_3,False,False,False,61,2,1,0,46,two_categories_capped_round_robin_optimized,1.0,130.0,0.005651921994285658
input_ranges_algorithm_3,False,False,False,61,2,1,0,46,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03363825401174836
input_ranges_algorithm_3,False,False,False,61,2,1,0,46,utilitarian_algorithm,0.0,157.0,0.11709675900056027
input_ranges_algorithm_3,False,False,False,61,2,1,0,46,egalitarian_algorithm,3.296803652968034,151.65296803652973,3.6824520349910017
input_ranges_algorithm_3,False,False,False,61,2,1,0,46,iterated_maximum_matching,1.0,153.0,0.1437619760108646
input_ranges_algorithm_3,False,False,False,61,2,1,0,61,two_categories_capped_round_robin,0.0,130.0,0.005782535998150706
input_ranges_algorithm_3,False,False,False,61,2,1,0,61,two_categories_capped_round_robin_optimized,0.0,130.0,0.005542188009712845
input_ranges_algorithm_3,False,False,False,61,2,1,0,61,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.04190097699756734
input_ranges_algorithm_3,False,False,False,61,2,1,0,61,utilitarian_algorithm,0.0,159.0,0.15380483999615535
input_ranges_algorithm_3,False,False,False,61,2,1,0,61,egalitarian_algorithm,2.493055555555541,152.07638888888883,5.0286905620014295
input_ranges_algorithm_3,False,False,False,61,2,1,0,61,iterated_maximum_matching,0.0,156.0,0.18308063998119906
input_ranges_algorithm_3,False,False,False,61,2,1,0,76,two_categories_capped_round_robin,0.0,127.0,0.006375794997438788
input_ranges_algorithm_3,False,False,False,61,2,1,0,76,two_categories_capped_round_robin_optimized,0.0,127.0,0.006277242006035522
input_ranges_algorithm_3,False,False,False,61,2,1,0,76,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.04497379399253987
input_ranges_algorithm_3,False,False,False,61,2,1,0,76,utilitarian_algorithm,0.0,153.0,0.15356181300012395
input_ranges_algorithm_3,False,False,False,61,2,1,0,76,iterated_maximum_matching,0.0,148.0,0.2580515239969827
input_ranges_algorithm_3,False,False,False,61,2,1,0,91,two_categories_capped_round_robin,0.0,130.0,0.00825980698573403
input_ranges_algorithm_3,False,False,False,61,2,1,0,91,two_categories_capped_round_robin_optimized,0.0,131.0,0.006956469995202497
input_ranges_algorithm_3,False,False,False,61,2,1,0,91,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.0408028379897587
input_ranges_algorithm_3,False,False,False,61,2,1,0,91,utilitarian_algorithm,0.0,154.0,0.19452939901384525
input_ranges_algorithm_3,False,False,False,61,2,1,0,91,iterated_maximum_matching,0.0,149.0,0.22356669799773954
input_ranges_algorithm_3,False,False,False,61,2,1,0,106,two_categories_capped_round_robin,0.0,124.0,0.011735392006812617
input_ranges_algorithm_3,False,False,False,61,2,1,0,106,two_categories_capped_round_robin_optimized,0.0,124.0,0.007888191001256928
input_ranges_algorithm_3,False,False,False,61,2,1,0,106,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03941347700310871
input_ranges_algorithm_3,False,False,False,61,2,1,0,106,utilitarian_algorithm,0.0,161.0,0.19767925998894498
input_ranges_algorithm_3,False,False,False,61,2,1,0,106,iterated_maximum_matching,0.0,160.0,0.26993712698458694
input_ranges_algorithm_3,False,False,False,76,2,1,0,1,two_categories_capped_round_robin,102.0,102.0,0.003915938024874777
input_ranges_algorithm_3,False,False,False,76,2,1,0,1,two_categories_capped_round_robin_optimized,102.0,102.0,0.0026273900002706796
input_ranges_algorithm_3,False,False,False,76,2,1,0,1,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03252136998344213
input_ranges_algorithm_3,False,False,False,76,2,1,0,1,utilitarian_algorithm,102.0,102.0,0.007093897002050653
input_ranges_algorithm_3,False,False,False,76,2,1,0,1,egalitarian_algorithm,102.0,102.0,0.10897962198941968
input_ranges_algorithm_3,False,False,False,76,2,1,0,1,iterated_maximum_matching,102.0,102.0,0.16519134602276608
input_ranges_algorithm_3,False,False,False,76,2,1,0,16,two_categories_capped_round_robin,6.0,136.0,0.004011447017546743
input_ranges_algorithm_3,False,False,False,76,2,1,0,16,two_categories_capped_round_robin_optimized,6.0,134.0,0.00342248598462902
input_ranges_algorithm_3,False,False,False,76,2,1,0,16,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03452655300498009
input_ranges_algorithm_3,False,False,False,76,2,1,0,16,utilitarian_algorithm,0.0,152.0,0.048878725996473804
input_ranges_algorithm_3,False,False,False,76,2,1,0,16,egalitarian_algorithm,9.5,152.0,1.6942107899812981
input_ranges_algorithm_3,False,False,False,76,2,1,0,16,iterated_maximum_matching,8.0,150.0,0.11045307098538615
input_ranges_algorithm_3,False,False,False,76,2,1,0,31,two_categories_capped_round_robin,4.0,137.0,0.0048889559984672815
input_ranges_algorithm_3,False,False,False,76,2,1,0,31,two_categories_capped_round_robin_optimized,4.0,137.0,0.004083000996615738
input_ranges_algorithm_3,False,False,False,76,2,1,0,31,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03314829900045879
input_ranges_algorithm_3,False,False,False,76,2,1,0,31,utilitarian_algorithm,0.0,156.0,0.07829246600158513
input_ranges_algorithm_3,False,False,False,76,2,1,0,31,egalitarian_algorithm,5.032258064516122,155.99999999999997,3.050557990995003
input_ranges_algorithm_3,False,False,False,76,2,1,0,31,iterated_maximum_matching,4.0,152.0,0.14415656600613147
input_ranges_algorithm_3,False,False,False,76,2,1,0,46,two_categories_capped_round_robin,1.0,130.0,0.00882179700420238
input_ranges_algorithm_3,False,False,False,76,2,1,0,46,two_categories_capped_round_robin_optimized,1.0,130.0,0.004871454002568498
input_ranges_algorithm_3,False,False,False,76,2,1,0,46,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03804435901110992
input_ranges_algorithm_3,False,False,False,76,2,1,0,46,utilitarian_algorithm,0.0,160.0,0.12221762901754119
input_ranges_algorithm_3,False,False,False,76,2,1,0,46,egalitarian_algorithm,3.456570155901996,159.00222717149214,4.639933043014025
input_ranges_algorithm_3,False,False,False,76,2,1,0,46,iterated_maximum_matching,2.0,159.0,0.18223481401219033
input_ranges_algorithm_3,False,False,False,76,2,1,0,61,two_categories_capped_round_robin,1.0,142.0,0.007399939000606537
input_ranges_algorithm_3,False,False,False,76,2,1,0,61,two_categories_capped_round_robin_optimized,1.0,141.0,0.005951231985818595
input_ranges_algorithm_3,False,False,False,76,2,1,0,61,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03857183299260214
input_ranges_algorithm_3,False,False,False,76,2,1,0,61,utilitarian_algorithm,0.0,158.0,0.1865105089964345
input_ranges_algorithm_3,False,False,False,76,2,1,0,61,iterated_maximum_matching,2.0,158.0,0.24615058000199497
input_ranges_algorithm_3,False,False,False,76,2,1,0,76,two_categories_capped_round_robin,0.0,132.0,0.010228289000224322
input_ranges_algorithm_3,False,False,False,76,2,1,0,76,two_categories_capped_round_robin_optimized,0.0,132.0,0.009828728972934186
input_ranges_algorithm_3,False,False,False,76,2,1,0,76,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.036796183994738385
input_ranges_algorithm_3,False,False,False,76,2,1,0,76,utilitarian_algorithm,0.0,163.0,0.27831518999300897
input_ranges_algorithm_3,False,False,False,76,2,1,0,76,iterated_maximum_matching,0.0,162.0,0.3054841220146045
input_ranges_algorithm_3,False,False,False,76,2,1,0,91,two_categories_capped_round_robin,0.0,136.0,0.00911512499442324
input_ranges_algorithm_3,False,False,False,76,2,1,0,91,two_categories_capped_round_robin_optimized,0.0,136.0,0.008199624018743634
input_ranges_algorithm_3,False,False,False,76,2,1,0,91,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.04055287700612098
input_ranges_algorithm_3,False,False,False,76,2,1,0,91,utilitarian_algorithm,0.0,162.0,0.2533344230032526
input_ranges_algorithm_3,False,False,False,76,2,1,0,91,iterated_maximum_matching,0.0,158.0,0.34700821599108167
input_ranges_algorithm_3,False,False,False,76,2,1,0,106,two_categories_capped_round_robin,0.0,132.0,0.009844178013736382
input_ranges_algorithm_3,False,False,False,76,2,1,0,106,two_categories_capped_round_robin_optimized,0.0,133.0,0.008586817013565451
input_ranges_algorithm_3,False,False,False,76,2,1,0,106,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03909976399154402
input_ranges_algorithm_3,False,False,False,76,2,1,0,106,utilitarian_algorithm,0.0,159.0,0.47598252299940214
input_ranges_algorithm_3,False,False,False,76,2,1,0,106,iterated_maximum_matching,0.0,158.0,0.342778495978564
input_ranges_algorithm_3,False,False,False,91,2,1,0,1,two_categories_capped_round_robin,102.0,102.0,0.003679536981508136
input_ranges_algorithm_3,False,False,False,91,2,1,0,1,two_categories_capped_round_robin_optimized,102.0,102.0,0.003510189999360591
input_ranges_algorithm_3,False,False,False,91,2,1,0,1,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.032577340985881165
input_ranges_algorithm_3,False,False,False,91,2,1,0,1,utilitarian_algorithm,102.0,102.0,0.007927284023026004
input_ranges_algorithm_3,False,False,False,91,2,1,0,1,egalitarian_algorithm,102.0,102.0,0.12506718499935232
input_ranges_algorithm_3,False,False,False,91,2,1,0,1,iterated_maximum_matching,102.0,102.0,0.18281377700623125
input_ranges_algorithm_3,False,False,False,91,2,1,0,16,two_categories_capped_round_robin,7.0,139.0,0.005060516996309161
input_ranges_algorithm_3,False,False,False,91,2,1,0,16,two_categories_capped_round_robin_optimized,7.0,139.0,0.005018068011850119
input_ranges_algorithm_3,False,False,False,91,2,1,0,16,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03518456302117556
input_ranges_algorithm_3,False,False,False,91,2,1,0,16,utilitarian_algorithm,0.0,149.0,0.05120191600872204
input_ranges_algorithm_3,False,False,False,91,2,1,0,16,egalitarian_algorithm,9.3125,149.00000000000003,2.1402661009924486
input_ranges_algorithm_3,False,False,False,91,2,1,0,16,iterated_maximum_matching,8.0,146.0,0.12534761801362038
input_ranges_algorithm_3,False,False,False,91,2,1,0,31,two_categories_capped_round_robin,2.0,132.0,0.006098445999668911
input_ranges_algorithm_3,False,False,False,91,2,1,0,31,two_categories_capped_round_robin_optimized,2.0,132.0,0.005108054989250377
input_ranges_algorithm_3,False,False,False,91,2,1,0,31,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.035899259004509076
input_ranges_algorithm_3,False,False,False,91,2,1,0,31,utilitarian_algorithm,0.0,156.0,0.11659835200407542
input_ranges_algorithm_3,False,False,False,91,2,1,0,31,egalitarian_algorithm,5.032258064516126,155.99999999999997,3.7618605000025127
input_ranges_algorithm_3,False,False,False,91,2,1,0,31,iterated_maximum_matching,3.0,151.0,0.19598709500860423
input_ranges_algorithm_3,False,False,False,91,2,1,0,46,two_categories_capped_round_robin,1.0,141.0,0.0072568010073155165
input_ranges_algorithm_3,False,False,False,91,2,1,0,46,two_categories_capped_round_robin_optimized,1.0,141.0,0.006153729016659781
input_ranges_algorithm_3,False,False,False,91,2,1,0,46,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.03707729198504239
input_ranges_algorithm_3,False,False,False,91,2,1,0,46,utilitarian_algorithm,0.0,164.0,0.17274578899377957
input_ranges_algorithm_3,False,False,False,91,2,1,0,46,egalitarian_algorithm,3.555555555555553,163.5555555555555,5.320530744997086
input_ranges_algorithm_3,False,False,False,91,2,1,0,46,iterated_maximum_matching,2.0,164.0,0.27011309599038213
input_ranges_algorithm_3,False,False,False,91,2,1,0,61,two_categories_capped_round_robin,1.0,128.0,0.008529468992492184
input_ranges_algorithm_3,False,False,False,91,2,1,0,61,two_categories_capped_round_robin_optimized,1.0,128.0,0.00789966297452338
input_ranges_algorithm_3,False,False,False,91,2,1,0,61,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.042867370997555554
input_ranges_algorithm_3,False,False,False,91,2,1,0,61,utilitarian_algorithm,0.0,160.0,0.19842381399939768
input_ranges_algorithm_3,False,False,False,91,2,1,0,61,iterated_maximum_matching,1.0,155.0,0.3273857659951318
input_ranges_algorithm_3,False,False,False,91,2,1,0,76,two_categories_capped_round_robin,0.0,130.0,0.01111337897600606
input_ranges_algorithm_3,False,False,False,91,2,1,0,76,two_categories_capped_round_robin_optimized,0.0,130.0,0.01190398700418882
input_ranges_algorithm_3,False,False,False,91,2,1,0,76,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.04076957900542766
input_ranges_algorithm_3,False,False,False,91,2,1,0,76,utilitarian_algorithm,0.0,152.0,0.2658434880140703
input_ranges_algorithm_3,False,False,False,91,2,1,0,76,iterated_maximum_matching,0.0,146.0,0.4220922590175178
input_ranges_algorithm_3,False,False,False,91,2,1,0,91,two_categories_capped_round_robin,0.0,123.0,0.010969927010592073
input_ranges_algorithm_3,False,False,False,91,2,1,0,91,two_categories_capped_round_robin_optimized,0.0,123.0,0.011237719998462126
input_ranges_algorithm_3,False,False,False,91,2,1,0,91,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.04158792400266975
input_ranges_algorithm_3,False,False,False,91,2,1,0,91,utilitarian_algorithm,0.0,160.0,0.40832229400984943
input_ranges_algorithm_3,False,False,False,91,2,1,0,91,iterated_maximum_matching,0.0,147.0,0.5147049249790143
input_ranges_algorithm_3,False,False,False,91,2,1,0,106,two_categories_capped_round_robin,0.0,141.0,0.018055972002912313
input_ranges_algorithm_3,False,False,False,91,2,1,0,106,two_categories_capped_round_robin_optimized,0.0,141.0,0.010396689001936466
input_ranges_algorithm_3,False,False,False,91,2,1,0,106,two_categories_capped_round_robin_optimized_multi_process,0.0,0.0,0.039583950012456626
input_ranges_algorithm_3,False,False,False,91,2,1,0,106,utilitarian_algorithm,0.0,168.0,0.39794316500774585
