num_of_agents,num_of_items,value_noise_ratio,algorithm,random_seed,solver,utilitarian_value,egalitarian_value,max_envy,mean_envy,max_deficit,mean_deficit,num_with_top_1,num_with_top_2,num_with_top_3,runtime
200,25,1.0,OC_function,4,MOSEK,58.46576228,21.32352941,58.81410256,16.39144366,5,1.0,182,189,196,11.9054017
200,25,1.0,OC_function,4,SCIP,58.4814317,21.32352941,58.81410256,16.09877938,5,1.0,182,189,196,12.0872439
300,25,0.0,TTC_O_function,0,CBC,38.6145198,28.94736842,19.13875598,5.862007143,3,2.666666667,167,261,300,44.1361933
300,25,0.0,TTC_O_function,0,MOSEK,38.61276886,28.94736842,19.13875598,5.733574515,3,2.666666667,167,261,300,43.0548002
300,25,0.0,TTC_O_function,0,SCIP,38.61626106,28.94736842,19.13875598,5.985684025,3,2.666666667,167,261,300,47.5344603
300,25,0.0,TTC_O_function,1,CBC,44.59310411,34.32835821,14.71389646,4.261942498,3,2.666666667,234,300,300,47.0529228
300,25,0.0,TTC_O_function,1,MOSEK,44.59421058,34.3358396,14.71389646,4.245585727,3,2.666666667,234,300,300,46.1604459
300,25,0.0,TTC_O_function,1,SCIP,44.58482605,34.3358396,14.71389646,4.254122726,3,2.666666667,234,300,300,58.1371072
300,25,0.0,TTC_O_function,2,CBC,38.67668128,29.5045045,16.09756098,4.881785943,3,2.666666667,200,285,300,30.6228712
300,25,0.0,TTC_O_function,2,MOSEK,38.679958,29.8245614,16.09756098,4.841463941,3,2.666666667,200,285,300,28.1900906
300,25,0.0,TTC_O_function,2,SCIP,38.67880694,30.04385965,16.09756098,4.862837457,3,2.666666667,199,286,300,36.1801861
300,25,0.0,TTC_O_function,3,CBC,38.89044766,28.53881279,16.00928074,5.210316616,3,2.666666667,235,297,300,31.3858013
300,25,0.0,TTC_O_function,3,MOSEK,38.89175757,28.31050228,16.00928074,5.245007934,3,2.666666667,236,296,300,29.8380402
300,25,0.0,TTC_O_function,3,SCIP,38.88861116,28.31050228,16.00928074,5.240333299,3,2.666666667,235,297,300,33.6816183
300,25,0.0,TTC_O_function,4,CBC,33.40472617,21.91528545,18.12366738,5.129418967,3,2.666666667,169,225,268,28.9082623
300,25,0.0,TTC_O_function,4,MOSEK,33.40208376,21.91528545,17.53653445,4.910411183,3,2.666666667,169,225,268,28.2244501
300,25,0.0,TTC_O_function,4,SCIP,33.40187761,21.91528545,17.53653445,4.964610006,3,2.666666667,169,225,268,36.8146911
300,25,0.0,SP_O_function,0,CBC,38.6145198,28.94736842,19.13875598,5.862007143,3,2.666666667,167,261,300,61.0341368
300,25,0.0,SP_O_function,0,MOSEK,38.61276886,28.94736842,19.13875598,5.733574515,3,2.666666667,167,261,300,58.636975
300,25,0.0,SP_O_function,0,SCIP,38.61626106,28.94736842,19.13875598,5.985684025,3,2.666666667,167,261,300,76.0582629
300,25,0.0,SP_O_function,1,CBC,44.59310411,34.32835821,14.71389646,4.261942498,3,2.666666667,234,300,300,63.4700451
300,25,0.0,SP_O_function,1,MOSEK,44.59421058,34.3358396,14.71389646,4.245585727,3,2.666666667,234,300,300,61.6425063
300,25,0.0,SP_O_function,1,SCIP,44.58482605,34.3358396,14.71389646,4.254122726,3,2.666666667,234,300,300,78.259662
300,25,0.0,SP_O_function,2,CBC,38.67668128,29.5045045,16.09756098,4.881785943,3,2.666666667,200,285,300,68.7958647
300,25,0.0,SP_O_function,2,MOSEK,38.679958,29.8245614,16.09756098,4.841463941,3,2.666666667,200,285,300,64.6921109
300,25,0.0,SP_O_function,2,SCIP,38.67880694,30.04385965,16.09756098,4.862837457,3,2.666666667,199,286,300,76.3909555
300,25,0.0,SP_O_function,3,CBC,38.89044766,28.53881279,16.00928074,5.210316616,3,2.666666667,235,297,300,62.5884647
300,25,0.0,SP_O_function,3,MOSEK,38.89175757,28.31050228,16.00928074,5.245007934,3,2.666666667,236,296,300,76.8033567
300,25,0.0,SP_O_function,3,SCIP,38.88861116,28.31050228,16.00928074,5.240333299,3,2.666666667,235,297,300,82.3730017
300,25,0.0,SP_O_function,4,CBC,33.40472617,21.91528545,18.12366738,5.129418967,3,2.666666667,169,225,268,71.828702
300,25,0.0,SP_O_function,4,MOSEK,33.40208376,21.91528545,17.53653445,4.910411183,3,2.666666667,169,225,268,67.6725873
300,25,0.0,SP_O_function,4,SCIP,33.40187761,21.91528545,17.53653445,4.964610006,3,2.666666667,169,225,268,78.7226543
300,25,0.0,OC_function,0,CBC,39.38316243,0.0,75.11961722,31.71225594,6,2.666666667,180,226,243,24.7162453
300,25,0.0,OC_function,0,MOSEK,39.38128689,0.0,75.11961722,31.75504471,6,2.666666667,180,225,243,18.7513589
300,25,0.0,OC_function,0,SCIP,39.38138421,0.0,72.57683215,30.32798208,6,2.666666667,180,226,243,19.9691899
300,25,0.0,OC_function,1,CBC,45.27233804,0.0,74.11444142,29.0381389,6,2.666666667,235,264,269,21.1067817
300,25,0.0,OC_function,1,MOSEK,45.26419944,0.0,74.11444142,28.43446161,6,2.666666667,235,264,269,23.2524323
300,25,0.0,OC_function,1,SCIP,45.26770561,0.0,74.11444142,28.37516415,6,2.666666667,235,264,270,24.8243297
300,25,0.0,OC_function,2,CBC,39.36392237,0.0,73.81546135,31.72197798,6,2.666666667,208,233,239,24.2536971
300,25,0.0,OC_function,2,MOSEK,39.36846522,0.0,73.81546135,31.71743513,6,2.666666667,208,232,237,22.4480874
300,25,0.0,OC_function,2,SCIP,39.36668177,0.0,76.05985037,31.80424884,6,2.666666667,208,231,236,22.3023644
300,25,0.0,OC_function,3,CBC,39.52818248,0.0,78.33333333,34.17996103,6,2.666666667,237,259,261,18.8615589
300,25,0.0,OC_function,3,MOSEK,39.53340985,0.0,78.57142857,34.1595044,6,2.666666667,237,259,260,16.6233425
300,25,0.0,OC_function,3,SCIP,39.52642988,0.0,78.57142857,33.91892539,6,2.666666667,237,258,259,29.158282
300,25,0.0,OC_function,4,CBC,34.304346,0.0,65.6626506,28.42523198,6,2.666666667,179,206,219,15.6058725
300,25,0.0,OC_function,4,MOSEK,34.30267431,0.0,65.6626506,28.86030393,6,2.666666667,179,206,219,18.2215778
300,25,0.0,OC_function,4,SCIP,34.30381058,0.0,65.6626506,28.64938313,6,2.666666667,178,205,218,19.2432311
300,25,0.2,TTC_O_function,0,CBC,40.11840037,26.19047619,20.57416268,5.281712825,3,2.666666667,196,286,300,39.5022507
300,25,0.2,TTC_O_function,0,MOSEK,40.11811059,26.19047619,20.57416268,5.268489152,3,2.666666667,196,286,300,45.6684832
300,25,0.2,TTC_O_function,0,SCIP,40.11705114,26.19047619,20.57416268,5.224572127,3,2.666666667,196,286,300,45.7188014
300,25,0.2,TTC_O_function,1,CBC,46.03186569,34.49074074,16.51162791,3.632913518,3,2.666666667,256,300,300,40.6281593
300,25,0.2,TTC_O_function,1,MOSEK,46.03193012,34.49074074,16.89008043,3.698940486,3,2.666666667,256,300,300,39.1333209
300,25,0.2,TTC_O_function,1,SCIP,46.04166088,34.49074074,16.51162791,3.552646969,3,2.666666667,256,300,300,47.0826491
300,25,0.2,TTC_O_function,2,CBC,40.5318912,30.03875969,14.72527473,3.67420648,3,2.666666667,230,294,300,42.751803
300,25,0.2,TTC_O_function,2,MOSEK,40.53408379,30.03875969,14.72527473,3.566511997,3,2.666666667,230,295,300,41.8492239
300,25,0.2,TTC_O_function,2,SCIP,40.53556197,30.03875969,14.72527473,3.585231812,3,2.666666667,230,295,300,43.0629997
300,25,0.2,TTC_O_function,3,CBC,40.11082404,30.40685225,17.0678337,4.653936482,3,2.666666667,253,300,300,42.5252485
300,25,0.2,TTC_O_function,3,MOSEK,40.12150438,27.14285714,17.0678337,4.53303732,3,2.666666667,253,300,300,39.3497522
300,25,0.2,TTC_O_function,3,SCIP,40.09659954,27.14285714,17.0678337,4.556054888,3,2.666666667,253,300,300,45.9897294
300,25,0.2,TTC_O_function,4,CBC,35.29165114,24.13087935,19.83640082,4.686689984,3,2.666666667,185,248,287,39.3797368
300,25,0.2,TTC_O_function,4,MOSEK,35.29152783,24.13087935,19.83640082,4.700308696,3,2.666666667,185,248,287,46.2138368
300,25,0.2,TTC_O_function,4,SCIP,35.29101124,24.13087935,19.83640082,4.607480179,3,2.666666667,185,248,287,51.9547062
300,25,0.2,SP_O_function,0,CBC,40.11840037,26.19047619,20.57416268,5.281712825,3,2.666666667,196,286,300,67.7046171
300,25,0.2,SP_O_function,0,MOSEK,40.11811059,26.19047619,20.57416268,5.268489152,3,2.666666667,196,286,300,64.7348144
300,25,0.2,SP_O_function,0,SCIP,40.11705114,26.19047619,20.57416268,5.224572127,3,2.666666667,196,286,300,74.2673928
300,25,0.2,SP_O_function,1,CBC,46.03186569,34.49074074,16.51162791,3.632913518,3,2.666666667,256,300,300,65.5538751
300,25,0.2,SP_O_function,1,MOSEK,46.03193012,34.49074074,16.89008043,3.698940486,3,2.666666667,256,300,300,68.8129108
300,25,0.2,SP_O_function,1,SCIP,46.04166088,34.49074074,16.51162791,3.552646969,3,2.666666667,256,300,300,81.4814321
300,25,0.2,SP_O_function,2,CBC,40.5318912,30.03875969,14.72527473,3.67420648,3,2.666666667,230,294,300,64.4530842
300,25,0.2,SP_O_function,2,MOSEK,40.53408379,30.03875969,14.72527473,3.566511997,3,2.666666667,230,295,300,66.6265598
300,25,0.2,SP_O_function,2,SCIP,40.53556197,30.03875969,14.72527473,3.585231812,3,2.666666667,230,295,300,79.8728279
300,25,0.2,SP_O_function,3,CBC,40.11082404,30.40685225,17.0678337,4.653936482,3,2.666666667,253,300,300,63.0383713
300,25,0.2,SP_O_function,3,MOSEK,40.12150438,27.14285714,17.0678337,4.53303732,3,2.666666667,253,300,300,61.1955022
300,25,0.2,SP_O_function,3,SCIP,40.09659954,27.14285714,17.0678337,4.556054888,3,2.666666667,253,300,300,74.4582252
300,25,0.2,SP_O_function,4,CBC,35.29165114,24.13087935,19.83640082,4.686689984,3,2.666666667,185,248,287,66.1924189
300,25,0.2,SP_O_function,4,MOSEK,35.29152783,24.13087935,19.83640082,4.700308696,3,2.666666667,185,248,287,59.2526203
300,25,0.2,SP_O_function,4,SCIP,35.29101124,24.13087935,19.83640082,4.607480179,3,2.666666667,185,248,287,72.7732023
300,25,0.2,OC_function,0,CBC,41.06861176,0.0,73.39667458,30.50957688,6,2.666666667,204,242,253,18.176322
300,25,0.2,OC_function,0,MOSEK,41.07716266,0.0,73.39667458,29.1546221,6,2.666666667,204,241,252,17.8230401
300,25,0.2,OC_function,0,SCIP,41.07763793,0.0,73.39667458,29.34854729,6,2.666666667,204,241,252,23.6251918
300,25,0.2,OC_function,1,CBC,46.87727895,0.0,76.01010101,27.89276298,6,2.666666667,254,271,276,18.4325803
300,25,0.2,OC_function,1,MOSEK,46.8745061,0.0,70.14218009,25.84644873,6,2.666666667,254,272,277,20.0720545
300,25,0.2,OC_function,1,SCIP,46.87130596,0.0,76.01010101,27.91015073,6,2.666666667,254,271,276,21.7933602
300,25,0.2,OC_function,2,CBC,41.369352,0.0,71.74887892,26.40970933,6,2.666666667,227,247,249,17.9501271
300,25,0.2,OC_function,2,MOSEK,41.3696808,0.0,70.60185185,26.13180924,6,2.666666667,227,244,246,20.0036165
300,25,0.2,OC_function,2,SCIP,41.37435058,0.0,71.74887892,26.53849034,6,2.666666667,227,243,245,22.3882774
300,25,0.2,OC_function,3,CBC,40.98295981,0.0,75.11415525,30.35950558,6,2.666666667,253,269,272,17.9759678
300,25,0.2,OC_function,3,MOSEK,40.97448397,0.0,75.11415525,30.17474539,6,2.666666667,253,269,271,17.8569407
300,25,0.2,OC_function,3,SCIP,40.97690097,0.0,75.11415525,30.30133144,6,2.666666667,253,269,271,19.8912759
300,25,0.2,OC_function,4,CBC,36.4474095,0.0,70.69306931,29.22913054,6,2.666666667,191,221,231,17.9789865
300,25,0.2,OC_function,4,MOSEK,36.43177257,0.0,71.48514851,29.43144327,6,2.666666667,191,221,230,18.6168611
300,25,0.2,OC_function,4,SCIP,36.43812646,0.0,71.48514851,29.36547179,6,2.666666667,191,221,230,19.586101
300,25,0.5,TTC_O_function,0,CBC,41.80308761,26.05504587,26.09649123,4.855654621,3,2.666666667,219,293,300,44.3548673
300,25,0.5,TTC_O_function,0,MOSEK,41.80124714,26.05504587,26.09649123,4.857495099,3,2.666666667,219,293,300,47.7035608
300,25,0.5,TTC_O_function,0,SCIP,41.80402448,26.05504587,26.09649123,4.854717755,3,2.666666667,219,293,300,55.1980582
300,25,0.5,TTC_O_function,1,CBC,47.68873835,33.47022587,13.4529148,2.697177941,3,2.666666667,265,300,300,46.2686746
300,25,0.5,TTC_O_function,1,MOSEK,47.69685914,33.47022587,13.4529148,2.683529666,3,2.666666667,265,300,300,38.739233
300,25,0.5,TTC_O_function,1,SCIP,47.69518664,33.47022587,15.81395349,2.76401439,3,2.666666667,265,300,300,47.337558
300,25,0.5,TTC_O_function,2,CBC,42.47790205,30.78358209,13.15240084,3.445844216,3,2.666666667,245,299,300,39.4475835
300,25,0.5,TTC_O_function,2,MOSEK,42.4778337,30.78358209,13.15240084,3.448104108,3,2.666666667,245,299,300,42.3134003
300,25,0.5,TTC_O_function,2,SCIP,42.47792576,30.78358209,14.16309013,3.480363611,3,2.666666667,245,299,300,49.6913901
300,25,0.5,TTC_O_function,3,CBC,41.67244413,30.0,15.42056075,3.84649796,3,2.666666667,267,300,300,43.7216874
300,25,0.5,TTC_O_function,3,MOSEK,41.65826494,30.0,15.42056075,3.748840026,3,2.666666667,267,300,300,46.987872
300,25,0.5,TTC_O_function,3,SCIP,41.65722106,30.44444444,15.42056075,3.725261137,3,2.666666667,267,300,300,51.4415094
300,25,0.5,TTC_O_function,4,CBC,37.43353651,25.18796992,19.78221416,4.243918343,3,2.666666667,202,264,298,41.9280857
300,25,0.5,TTC_O_function,4,MOSEK,37.43372616,25.40834846,19.78221416,4.247634942,3,2.666666667,202,264,298,43.9382361
300,25,0.5,TTC_O_function,4,SCIP,37.43444225,25.18796992,19.78221416,4.24691885,3,2.666666667,202,264,298,50.3499735
300,25,0.5,SP_O_function,0,CBC,41.80308761,26.05504587,26.09649123,4.855654621,3,2.666666667,219,293,300,64.9413668
300,25,0.5,SP_O_function,0,MOSEK,41.80124714,26.05504587,26.09649123,4.857495099,3,2.666666667,219,293,300,60.4544536
300,25,0.5,SP_O_function,0,SCIP,41.80402448,26.05504587,26.09649123,4.854717755,3,2.666666667,219,293,300,74.1104817
300,25,0.5,SP_O_function,1,CBC,47.68873835,33.47022587,13.4529148,2.697177941,3,2.666666667,265,300,300,76.4032786
300,25,0.5,SP_O_function,1,MOSEK,47.69685914,33.47022587,13.4529148,2.683529666,3,2.666666667,265,300,300,59.2750084
300,25,0.5,SP_O_function,1,SCIP,47.69518664,33.47022587,15.81395349,2.76401439,3,2.666666667,265,300,300,70.5737878
300,25,0.5,SP_O_function,2,CBC,42.47790205,30.78358209,13.15240084,3.445844216,3,2.666666667,245,299,300,61.5448544
300,25,0.5,SP_O_function,2,MOSEK,42.4778337,30.78358209,13.15240084,3.448104108,3,2.666666667,245,299,300,60.598921
300,25,0.5,SP_O_function,2,SCIP,42.47792576,30.78358209,14.16309013,3.480363611,3,2.666666667,245,299,300,73.5044977
300,25,0.5,SP_O_function,3,CBC,41.67244413,30.0,15.42056075,3.84649796,3,2.666666667,267,300,300,61.7194707
300,25,0.5,SP_O_function,3,MOSEK,41.65826494,30.0,15.42056075,3.748840026,3,2.666666667,267,300,300,74.5599629
300,25,0.5,SP_O_function,3,SCIP,41.65722106,30.44444444,15.42056075,3.725261137,3,2.666666667,267,300,300,57.2428636
300,25,0.5,SP_O_function,4,CBC,37.43353651,25.18796992,19.78221416,4.243918343,3,2.666666667,202,264,298,142.2110105
300,25,0.5,SP_O_function,4,MOSEK,37.43372616,25.40834846,19.78221416,4.247634942,3,2.666666667,202,264,298,144.7368373
300,25,0.5,SP_O_function,4,SCIP,37.43444225,25.18796992,19.78221416,4.24691885,3,2.666666667,202,264,298,127.1576622
300,25,0.5,OC_function,0,CBC,42.90868943,0.0,72.99270073,24.47356952,6,2.666666667,226,249,260,37.578015
300,25,0.5,OC_function,0,MOSEK,42.90272456,0.0,72.99270073,24.39243554,6,2.666666667,226,249,260,16.36532
300,25,0.5,OC_function,0,SCIP,42.89744255,0.0,72.99270073,24.48804706,6,2.666666667,226,249,260,18.2488812
300,25,0.5,OC_function,1,CBC,48.61306582,0.0,74.01392111,24.26631517,6,2.666666667,264,278,282,17.4068061
300,25,0.5,OC_function,1,MOSEK,48.61101441,0.0,74.01392111,24.22295171,6,2.666666667,264,278,283,20.2942104
300,25,0.5,OC_function,1,SCIP,48.61548029,0.0,74.01392111,24.2639007,6,2.666666667,264,278,282,47.6867137
300,25,0.5,OC_function,2,CBC,43.7830799,0.0,74.46351931,26.93460182,6,2.666666667,246,256,261,45.869665
300,25,0.5,OC_function,2,MOSEK,43.78382955,0.0,74.46351931,26.79860723,6,2.666666667,246,256,260,45.5488211
300,25,0.5,OC_function,2,SCIP,43.78047579,0.0,74.46351931,27.00017663,6,2.666666667,246,256,260,67.0968186
300,25,0.5,OC_function,3,CBC,42.55649821,0.0,73.58078603,27.08457228,6,2.666666667,267,279,279,46.1480076
300,25,0.5,OC_function,3,MOSEK,42.54350442,0.0,73.58078603,26.99365195,6,2.666666667,267,279,279,45.0861373
300,25,0.5,OC_function,3,SCIP,42.55253308,0.0,73.58078603,27.00937173,6,2.666666667,267,279,279,51.1712647
300,25,0.5,OC_function,4,CBC,38.87023822,0.0,69.29292929,26.48313225,6,2.666666667,207,230,236,48.0950785
300,25,0.5,OC_function,4,MOSEK,38.87747171,0.0,69.29292929,26.21243109,6,2.666666667,207,229,235,45.7192838
300,25,0.5,OC_function,4,SCIP,38.86493485,0.0,69.29292929,26.20716112,6,2.666666667,207,230,237,50.9899703
300,25,0.8,TTC_O_function,0,CBC,43.10517601,30.90909091,26.58730159,4.769475901,3,2.666666667,229,296,300,72.5549444
300,25,0.8,TTC_O_function,0,MOSEK,43.10666569,30.90909091,26.58730159,4.760460374,3,2.666666667,229,296,300,84.9424394
300,25,0.8,TTC_O_function,0,SCIP,43.10003956,30.90909091,26.58730159,4.908433968,3,2.666666667,229,296,300,120.7080245
300,25,0.8,TTC_O_function,1,CBC,48.95764451,33.45935728,15.30612245,2.520515618,3,2.666666667,275,300,300,103.7354889
300,25,0.8,TTC_O_function,1,MOSEK,48.95754484,33.45935728,15.30612245,2.513763576,3,2.666666667,275,300,300,102.1415171
300,25,0.8,TTC_O_function,1,SCIP,48.95739143,33.45935728,15.30612245,2.53668314,3,2.666666667,275,300,300,118.4675786
300,25,0.8,TTC_O_function,2,CBC,44.09086549,31.65829146,17.39961759,3.556430474,3,2.666666667,254,300,300,100.747654
300,25,0.8,TTC_O_function,2,MOSEK,44.09080114,31.65829146,17.01720841,3.494195818,3,2.666666667,254,300,300,99.0724735
300,25,0.8,TTC_O_function,2,SCIP,44.09071691,31.65829146,17.01720841,3.512311434,3,2.666666667,254,300,300,114.1670681
300,25,0.8,TTC_O_function,3,CBC,42.83238773,31.3304721,16.1849711,3.800251954,3,2.666666667,276,300,300,101.1831906
300,25,0.8,TTC_O_function,3,MOSEK,42.83413809,31.3304721,16.1849711,3.752646474,3,2.666666667,276,300,300,97.7300549
300,25,0.8,TTC_O_function,3,SCIP,42.82056218,31.3304721,16.1849711,3.759957151,3,2.666666667,276,300,300,113.60543
300,25,0.8,TTC_O_function,4,CBC,39.09240339,24.04458599,19.66292135,4.320175867,3,2.666666667,214,286,300,99.7104794
300,25,0.8,TTC_O_function,4,MOSEK,39.09263854,24.04458599,21.36602452,4.316717799,3,2.666666667,214,286,300,97.9403974
300,25,0.8,TTC_O_function,4,SCIP,39.09327681,24.04458599,19.66292135,4.302008018,3,2.666666667,214,286,300,116.3838805
300,25,0.8,SP_O_function,0,CBC,43.10517601,30.90909091,26.58730159,4.769475901,3,2.666666667,229,296,300,153.1838714
300,25,0.8,SP_O_function,0,MOSEK,43.10666569,30.90909091,26.58730159,4.760460374,3,2.666666667,229,296,300,150.164653
300,25,0.8,SP_O_function,0,SCIP,43.10003956,30.90909091,26.58730159,4.908433968,3,2.666666667,229,296,300,176.9691121
300,25,0.8,SP_O_function,1,CBC,48.95764451,33.45935728,15.30612245,2.520515618,3,2.666666667,275,300,300,153.8715843
300,25,0.8,SP_O_function,1,MOSEK,48.95754484,33.45935728,15.30612245,2.513763576,3,2.666666667,275,300,300,152.4555162
300,25,0.8,SP_O_function,1,SCIP,48.95739143,33.45935728,15.30612245,2.53668314,3,2.666666667,275,300,300,175.2085492
300,25,0.8,SP_O_function,2,CBC,44.09086549,31.65829146,17.39961759,3.556430474,3,2.666666667,254,300,300,86.0275696
300,25,0.8,SP_O_function,2,MOSEK,44.09080114,31.65829146,17.01720841,3.494195818,3,2.666666667,254,300,300,109.8821715
300,25,0.8,SP_O_function,2,SCIP,44.09071691,31.65829146,17.01720841,3.512311434,3,2.666666667,254,300,300,165.7436147
300,25,0.8,SP_O_function,3,CBC,42.83238773,31.3304721,16.1849711,3.800251954,3,2.666666667,276,300,300,149.6787605
300,25,0.8,SP_O_function,3,MOSEK,42.83413809,31.3304721,16.1849711,3.752646474,3,2.666666667,276,300,300,146.9359967
300,25,0.8,SP_O_function,3,SCIP,42.82056218,31.3304721,16.1849711,3.759957151,3,2.666666667,276,300,300,167.3905227
300,25,0.8,SP_O_function,4,CBC,39.09240339,24.04458599,19.66292135,4.320175867,3,2.666666667,214,286,300,144.2417361
300,25,0.8,SP_O_function,4,MOSEK,39.09263854,24.04458599,21.36602452,4.316717799,3,2.666666667,214,286,300,144.7130287
300,25,0.8,SP_O_function,4,SCIP,39.09327681,24.04458599,19.66292135,4.302008018,3,2.666666667,214,286,300,168.7057124
300,25,0.8,OC_function,0,CBC,44.26930439,0.0,78.26086957,22.17400755,6,2.666666667,233,256,266,42.4661725
300,25,0.8,OC_function,0,MOSEK,44.26987381,0.0,78.26086957,22.17522384,6,2.666666667,233,256,266,44.6760606
300,25,0.8,OC_function,0,SCIP,44.27016275,0.0,78.26086957,22.1765715,6,2.666666667,233,256,266,47.708938
300,25,0.8,OC_function,1,CBC,49.9343733,0.0,73.40659341,22.30327198,6,2.666666667,272,283,285,43.7956317
300,25,0.8,OC_function,1,MOSEK,49.92661212,0.0,73.40659341,22.31103316,6,2.666666667,272,286,287,20.2743134
300,25,0.8,OC_function,1,SCIP,49.93125581,0.0,73.40659341,22.28570411,6,2.666666667,272,286,287,23.5362657
300,25,0.8,OC_function,2,CBC,45.53301367,0.0,74.64503043,23.45251388,6,2.666666667,252,262,271,25.2344189
300,25,0.8,OC_function,2,MOSEK,45.53049359,0.0,74.64503043,23.4516185,6,2.666666667,252,262,270,22.716131
300,25,0.8,OC_function,2,SCIP,45.55134058,0.0,74.64503043,23.4069278,6,2.666666667,252,263,271,22.1797229
300,25,0.8,OC_function,3,CBC,43.70076128,0.0,76.85950413,23.92380279,6,2.666666667,275,282,282,15.7478543
300,25,0.8,OC_function,3,MOSEK,43.69667246,0.0,76.85950413,24.00812161,6,2.666666667,275,282,282,18.1191744
300,25,0.8,OC_function,3,SCIP,43.7094694,0.0,76.85950413,23.91509468,6,2.666666667,275,282,282,23.262203
300,25,0.8,OC_function,4,CBC,40.45921876,0.0,71.5648855,24.58727027,6,2.666666667,221,244,248,17.999736
300,25,0.8,OC_function,4,MOSEK,40.46214714,0.0,71.5648855,24.56865546,6,2.666666667,221,244,248,17.8311932
300,25,0.8,OC_function,4,SCIP,40.46647552,0.0,71.5648855,24.61775949,6,2.666666667,221,244,248,21.3632242
300,25,1.0,TTC_O_function,0,CBC,43.80250006,31.22238586,26.20817844,4.474404916,3,2.666666667,242,299,300,43.2045955
300,25,1.0,TTC_O_function,0,MOSEK,43.80465896,31.22238586,26.20817844,4.537486825,3,2.666666667,242,299,300,41.8566994
300,25,1.0,TTC_O_function,0,SCIP,43.80214948,31.22238586,26.20817844,4.543445745,3,2.666666667,242,299,300,48.5006717
300,25,1.0,TTC_O_function,1,CBC,49.72098157,33.57271095,13.64452424,2.191288861,3,2.666666667,281,300,300,59.2980707
300,25,1.0,TTC_O_function,1,MOSEK,49.72310417,33.57271095,13.64452424,2.172464022,3,2.666666667,281,300,300,54.7561041
300,25,1.0,TTC_O_function,1,SCIP,49.73066925,33.57271095,13.64452424,2.170468949,3,2.666666667,281,300,300,61.4648346
300,25,1.0,TTC_O_function,2,CBC,45.04357273,32.0,16.98774081,2.985060625,3,2.666666667,255,300,300,49.7894471
300,25,1.0,TTC_O_function,2,MOSEK,45.04573425,31.59922929,16.98774081,2.992427917,3,2.666666667,255,300,300,49.8005719
300,25,1.0,TTC_O_function,2,SCIP,45.04310448,32.0,16.98774081,3.087512219,3,2.666666667,255,300,300,61.0731917
300,25,1.0,TTC_O_function,3,CBC,43.40124728,30.99688474,18.75,3.888539344,3,2.666666667,277,300,300,51.8582725
300,25,1.0,TTC_O_function,3,MOSEK,43.38311162,31.65618449,18.75,3.951416934,3,2.666666667,277,300,300,43.41882
300,25,1.0,TTC_O_function,3,SCIP,43.38226074,31.65618449,18.75,3.895059019,3,2.666666667,277,300,300,42.5301186
300,25,1.0,TTC_O_function,4,CBC,39.98936318,23.93292683,21.55477032,4.243498002,3,2.666666667,220,290,300,36.2249197
300,25,1.0,TTC_O_function,4,MOSEK,39.98936318,23.93292683,21.55477032,4.243498002,3,2.666666667,220,290,300,43.4002558
300,25,1.0,TTC_O_function,4,SCIP,39.98936318,23.93292683,21.55477032,4.243498002,3,2.666666667,220,290,300,53.4854264
300,25,1.0,SP_O_function,0,CBC,43.80250006,31.22238586,26.20817844,4.474404916,3,2.666666667,242,299,300,55.9614317
300,25,1.0,SP_O_function,0,MOSEK,43.80465896,31.22238586,26.20817844,4.537486825,3,2.666666667,242,299,300,71.5405131
300,25,1.0,SP_O_function,0,SCIP,43.80214948,31.22238586,26.20817844,4.543445745,3,2.666666667,242,299,300,77.64056
300,25,1.0,SP_O_function,1,CBC,49.72098157,33.57271095,13.64452424,2.191288861,3,2.666666667,281,300,300,60.1563335
300,25,1.0,SP_O_function,1,MOSEK,49.72310417,33.57271095,13.64452424,2.172464022,3,2.666666667,281,300,300,59.7237138
300,25,1.0,SP_O_function,1,SCIP,49.73066925,33.57271095,13.64452424,2.170468949,3,2.666666667,281,300,300,70.3166924
300,25,1.0,SP_O_function,2,CBC,45.04357273,32.0,16.98774081,2.985060625,3,2.666666667,255,300,300,58.939083
300,25,1.0,SP_O_function,2,MOSEK,45.04573425,31.59922929,16.98774081,2.992427917,3,2.666666667,255,300,300,57.2853142
300,25,1.0,SP_O_function,2,SCIP,45.04310448,32.0,16.98774081,3.087512219,3,2.666666667,255,300,300,65.9445766
300,25,1.0,SP_O_function,3,CBC,43.40124728,30.99688474,18.75,3.888539344,3,2.666666667,277,300,300,59.1675673
300,25,1.0,SP_O_function,3,MOSEK,43.38311162,31.65618449,18.75,3.951416934,3,2.666666667,277,300,300,58.4825051
300,25,1.0,SP_O_function,3,SCIP,43.38226074,31.65618449,18.75,3.895059019,3,2.666666667,277,300,300,67.9365504
300,25,1.0,SP_O_function,4,CBC,39.98936318,23.93292683,21.55477032,4.243498002,3,2.666666667,220,290,300,55.9595936
300,25,1.0,SP_O_function,4,MOSEK,39.98936318,23.93292683,21.55477032,4.243498002,3,2.666666667,220,290,300,57.2371251
300,25,1.0,SP_O_function,4,SCIP,39.98936318,23.93292683,21.55477032,4.243498002,3,2.666666667,220,290,300,66.3577381
300,25,1.0,OC_function,0,CBC,44.92151216,0.0,65.85858586,20.45102182,6,2.666666667,244,261,266,17.5769825
300,25,1.0,OC_function,0,MOSEK,44.92082047,0.0,65.85858586,20.25614705,6,2.666666667,244,261,266,17.2628907
