equal_capacities,category_count,item_capacity_bounds,random_seed_num,num_of_agents,algorithm,allocation,runtime
True,1,1,0,22,per_category_round_robin,"{'Agent1': {'m2'}, 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': {'m6'}, 'Agent6': {'m4'}, 'Agent7': {'m1'}, 'Agent8': set(), 'Agent9': {'m5'}, 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': {'m3'}, 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set()}",0.0034304149994568434
True,1,1,0,22,capped_round_robin,"{'Agent1': {'m2'}, 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': {'m6'}, 'Agent6': {'m4'}, 'Agent7': {'m1'}, 'Agent8': set(), 'Agent9': {'m5'}, 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': {'m3'}, 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set()}",0.0006800719966122415
True,1,1,0,22,per_category_capped_round_robin,"{'Agent1': {'m2'}, 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': {'m6'}, 'Agent6': {'m4'}, 'Agent7': {'m1'}, 'Agent8': set(), 'Agent9': {'m5'}, 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': {'m3'}, 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': set(), 'Agent21': set(), 'Agent22': set()}",0.0028953359978913795
True,1,1,0,23,per_category_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': {'m6'}, 'Agent6': set(), 'Agent7': {'m4'}, 'Agent8': set(), 'Agent9': {'m2'}, 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': {'m5'}, 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': {'m3'}, 'Agent21': {'m1'}, 'Agent22': set(), 'Agent23': set()}",0.0032930660017882474
True,1,1,0,23,capped_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': {'m6'}, 'Agent6': set(), 'Agent7': {'m4'}, 'Agent8': set(), 'Agent9': {'m2'}, 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': {'m5'}, 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': {'m3'}, 'Agent21': {'m1'}, 'Agent22': set(), 'Agent23': set()}",0.0007021229976089671
True,1,1,0,23,per_category_capped_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': {'m6'}, 'Agent6': set(), 'Agent7': {'m4'}, 'Agent8': set(), 'Agent9': {'m2'}, 'Agent10': set(), 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': set(), 'Agent16': {'m5'}, 'Agent17': set(), 'Agent18': set(), 'Agent19': set(), 'Agent20': {'m3'}, 'Agent21': {'m1'}, 'Agent22': set(), 'Agent23': set()}",0.003122685000562342
True,1,1,0,24,per_category_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': {'m3'}, 'Agent5': set(), 'Agent6': set(), 'Agent7': set(), 'Agent8': {'m5'}, 'Agent9': set(), 'Agent10': {'m2'}, 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': {'m4'}, 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': {'m6'}, 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': {'m1'}}",0.0034177410016127396
True,1,1,0,24,capped_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': {'m3'}, 'Agent5': set(), 'Agent6': set(), 'Agent7': set(), 'Agent8': {'m5'}, 'Agent9': set(), 'Agent10': {'m2'}, 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': {'m4'}, 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': {'m6'}, 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': {'m1'}}",0.0010083629967994057
True,1,1,0,24,per_category_capped_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': {'m3'}, 'Agent5': set(), 'Agent6': set(), 'Agent7': set(), 'Agent8': {'m5'}, 'Agent9': set(), 'Agent10': {'m2'}, 'Agent11': set(), 'Agent12': set(), 'Agent13': set(), 'Agent14': set(), 'Agent15': {'m4'}, 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': {'m6'}, 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': set(), 'Agent24': {'m1'}}",0.003357178000442218
True,1,1,0,25,per_category_round_robin,"{'Agent1': set(), 'Agent2': set(), 'Agent3': set(), 'Agent4': set(), 'Agent5': set(), 'Agent6': set(), 'Agent7': {'m2'}, 'Agent8': set(), 'Agent9': set(), 'Agent10': {'m6'}, 'Agent11': set(), 'Agent12': set(), 'Agent13': {'m5'}, 'Agent14': set(), 'Agent15': set(), 'Agent16': set(), 'Agent17': set(), 'Agent18': set(), 'Agent19': {'m3'}, 'Agent20': set(), 'Agent21': set(), 'Agent22': set(), 'Agent23': {'m1'}, 'Agent24': {'m4'}, 'Agent25': set()}",0.0036956349977117497
